,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
29,哭泣的駱駝,https://book.douban.com/subject/1361263/,9.0,4404, ,三毛,皇冠出版社, , ,1977-8,240,160 TWD,平装,三毛全集,9789573305699,在《哭泣的駱駝》中，三毛依然戀戀著墨沙漠生活周遭的人與事，《收魂記》、《搭車客》、《逍遙七島游》、《一個陌生人的死》、《大胡子與我》等篇，情趣盎然；《沙巴軍曹》与《啞奴》所刻劃的主角，给人留下了難以磨滅的印象；而壓軸的《哭泣的駱駝》，以游擊战事為背景，細細鋪寫一對沙漠情鴛的生死盟，竟猶如史詩般的磅礴。 三毛為讀者構築了一個有淚有笑、欲罷不能的文學世界。,台灣的著名作家──三毛 1943年3月26日出生於重慶，浙江省定海縣人。本名為陳懋平，1946年改名陳平。 筆名『三毛』更不知出自何處，只在她的《鬧學記》一篇序文中提及『三毛』二字暗藏一個《易經》的卦象，至於這卦象究竟隱藏何種玄機，序文中並沒有進一步的交代。 三毛的母親繆進蘭曾在〈我的女兒，大家的三毛〉這篇文章中，提及四個兄弟姊妹裡，次女三毛的性格最為特行卓立、不依常規，以及不能忍受虛假，因此父母要在她身邊看守著每一腳步是否踏穩。 另外，有讀者認為『流浪』才是三毛真正的名字，無論是她的遺作、她的遊歷和她心靈情感的轉折，始終透著一點點浪跡天涯的意味。 1973年7月，三毛與荷西在沙漠小鎮阿尤恩結婚。與荷西一道生活的歲月，三毛的文章充滿歡笑、喜樂，讀者閱讀他的小說，彷彿感受著她愉悅的婚姻生活，即使面對大風沙的侵襲，她仍顯得積極與樂觀。然而自荷西離開人世後，三毛的文章也頓時『黑暗』了起來，其文字不再有笑容，代替的只是無盡的悲傷。 1990年，三毛創作的電影劇本《滾滾紅塵》榮獲金馬獎八項大獎。其生平重要著作有《撒哈拉的故事》、《雨季不再來》、《哭泣的駱駝》、《我的寶貝》、《鬧學記》……等散文小說集，譯有《娃娃看天下》、《蘭嶼之歌》，以及創作電影劇本《滾滾紅塵》、《親愛的三毛》、《我的快樂天堂》、《高原的百合花》。 然而令人惋惜的是，1991年1月4日凌晨，三毛在醫院自縊身亡，享年四十八歲。
30,心相约,https://book.douban.com/subject/1019485/,6.9,4276, ,陈鲁豫,长江文艺出版社, , ,2003-7-1,311,18.00,平装, ,9787535425478,陈鲁豫的这部新书记述了她生命历程中有趣的事情。从学生时代凭借骄人的英语能力获得“北京市奥林匹克英语大赛”冠军、主持中央电视台《艺苑风景线》、加盟凤凰台后直播澳门、香港回归，直到“千禧之旅”、“9·11”事件等等。而凤凰的同仁，执著坚韧的闾丘露薇、幽默无羁的窦文涛等在她的笔下也呈现出生动、鲜活的一面。余秋雨为该书作序。,陈鲁豫，北京广播学院外语系国际新闻专业毕业。曾在中央电视台《艺苑风景线》做主持人。后加盟凤凰卫视，先后主持《音乐无限》、《一点两岸三地谈》、《凤凰早班车》．《鲁豫有约》等栏目。曾直播大型活动香港回归、澳门回归、戴安娜王妃葬礼、2000年美国总统大选、9・11事件、7・13北京申奥、美英攻打伊拉克等。获2000年中国电视榜年度最佳主持人。
31,告别圆舞曲,https://book.douban.com/subject/1037954/,8.4,6424,捷克,米兰·昆德拉,上海译文出版社, ,余中先,2004-04,324,20.00,平装,米兰·昆德拉作品系列（2003版）,9787532732449,《告别圆舞曲》曾荣获意大利最佳外国文学奖，是米兰·昆德拉重要的小说代表作，于1969－1970年间在波希米亚完成。该作品构思巧妙，极富黑色幽默风格，是公认的当代文学杰作，在全世界34个国家和地区出版。小说以苏联入侵布拉格为政治背景，通过小号手、美国商人、疗养院护士和获释囚徒等8个人物反复曲折的爱情故事，在哲学层面深刻探讨了诸多人生繁杂矛盾的困境和难题。,米兰·昆德拉，捷克小说家，生于捷克布尔诺市。父亲为钢琴家、音乐艺术学院的教授。生长于一个小国在他看来实在是一种优势，因为身处小国，“要么做一个可怜的、眼光狭窄的人”，要么成为一个广闻博识的“世界性的人”。童年时代，他便学过作曲，受过良好的音乐熏陶和教育。少年时代，开始广泛阅读世界文艺名著。青年时代，写过诗和剧本，画过画，搞过音乐并从事过电影教学。总之，用他自己的话说， “我曾在艺术领域里四处摸索，试图找到我的方向。”50年代初，他作为诗人登上文坛，出版过《人，一座广阔的花园》（1953）、《独白》（1957）以及《最后一个五月》等诗集。但诗歌创作显然不是他的长远追求。最后，当他在30岁左右写出第一个短篇小说后，他确信找到了自己的方向，从此走上了小说创作之路。 1967年，他的第一部长篇小说《玩笑》在捷克出版，获得巨大成功，连出三版，印数惊人，每次都在几天内售馨。作者在捷克当代文坛上的重要地位从此确定。但好景不长。1968年，苏联入侵捷克后，《玩笑》被列为禁书。昆德拉失去了在电影学院的职务。他的文学创作难以进行。在此情形下，他携妻子于1975年离开捷克，来到法国。 移居法国后，他很快便成为法国读者最喜爱的外国作家之一。他的绝大多数作品，如《笑忘录》（1978）、《不能承受的存在之轻》（1984）、《不朽》（1990）等等都是首先在法国走红，然后才引起世界文坛的瞩目。他曾多次获得国际文学奖，并多次被提名为诺贝尔文学奖的候选人。 除小说外，昆德拉还出版过三本论述小说艺术的文集，其中《小说的艺术》（1936）以及《被叛卖的遗嘱》（1993）在世界各地流传甚广。 昆德拉善于以反讽手法，用幽默的语调描绘人类境况。他的作品表面轻松，实质沉重；表面随意，实质精致；表面通俗，实质深邃而又机智，充满了人生智慧。正因如此，在世界许多国家，一次又一次地掀起了“昆德拉热”。 昆德拉原先一直用捷克语进行创作。但近年来，他开始尝试用法语写作，已出版了《缓慢》（1995）和《身份》（1997）两部小说。
32,BOY圣子到,https://book.douban.com/subject/1798557/,8.5,4711, ,梅泽春人,東販出版, , , ,92,NT85, , ,9787225016115,简介：梅泽春人红极一时的大作《BOY圣子到》，另一译名叫《神行太保》。相比之下第二个名字直观很多，很容易让你知道这是一部以流氓太保为主角的漫画。可是BOY之名才是王道。因为BOY，是贯穿这33卷漫画的精神所在。 日日野晴史——他是个玩世不恭的中学生，刚刚到学校的他把学校几乎翻了个地朝天，究竟他是什么人物，他竟然口口声声是征服世界的男人。他是上帝的儿子，由于在天堂吃喝玩乐过分了点，被父亲上帝罚下人间受苦的神秘男人 。九十年初创作了校园漫画《圣子到》共25卷，加上前篇一共26卷，刻画了日日野晴失这个无敌高中生，日日野晴失这个暴力少年仇视邪恶，已自己的实力打败了一伙又一伙校园败类和社会败类，帮助了自己的很多朋友。同时还有吉他少年一条诚和把去巴黎学话当成自己梦想的岗本清志郎，以及一些个性张扬的高中生，他们在一起创造了一个又一个奇迹。漫画暴力性比较强，比较血腥。,性别:男 生日:1968-03-10 详细介绍: 梅泽春人，日本北海道人， 北条司徒弟，作品属热血派。 九十年初创作了校园漫画《圣子到》共33卷，加上前篇一共34卷，刻画了日日野晴失这个无敌高中生，日日野晴失这个暴力少年仇视邪恶，已自己的实力打败了一伙又一伙校园败类和社会败类，帮助了自己的很多朋友。同时还有吉他少年一条诚和把去巴黎学话当成自己梦想的岗本清志郎，以及一些个性张扬的高中生，他们在一起创造了一个又一个奇迹。漫画暴力性比较强，比较血腥。 在1996年国家封杀日本漫画的时候时候，春人又接着《圣子到》创作了《圣子二世》，但我个人觉得不如前者，目前已经出版，希望大家喜欢。 作品: 《BOY圣子到》 《圣子二世》 《无赖男》 《神盾勇者》 《LIVE！》 《全世界你最讨厌》
33,社会契约论,https://book.douban.com/subject/1277981/,8.9,19088,法,卢梭,商务印书馆,Du Contrat Social,何兆武,2003-2-1,197,18.00,平装,汉译世界学术名著丛书·政治法律社会,9787100037259,本书是十八世纪法国启蒙思想家、法国大革命的思想先驱卢梭（1712—1778）的一部政治哲学著作。它探讨的是政治权利的原理，它的主旨是为人民民主主权的建立奠定理论基础。 本书分为四卷：第一卷论述了社会结构和社会契约，第二卷阐述主权及其权利，第三卷阐述政府及其运作形式，第四卷讨论几种社会组织。书中所提倡的民主理论很快风靡世界，不仅引发了震惊世界的法国大革命，亦为美国《独立宣言》、法国《人权宣言》等奠定了理论基础。本书第一次提出了“天赋人权”和“主权在民”的思想，后者是现代民主制度的基石。,卢梭，18世纪法国启蒙思想家、哲学家、教育家、文学家、音乐家，法国大革命的思想先驱，启蒙运动最卓越的代表人物之一，被誉为“现代民主政体之父”。卢梭坚持社会契约论，主张建立资产阶级的“理性王国”；强调自由平等，反对压迫；提出“天赋人权”，反对专制、暴政。其代表作有：《论人类不平等的起源和基础》、 《社会契约论》、《爱弥儿》、《忏悔录》等。
34,当世界年纪还小的时候,https://book.douban.com/subject/1907739/,8.7,7763,德,于尔克·舒比格 / [德,四川少年儿童出版社, ,廖云海,2006-10,182,28.00,平装, ,9787536539433,天堂是这样一个世界——也就是当她还小的时候的那个世界。随着时间的流逝，一切都改变了。 接下来的其实是大家所熟知的，但是舒比格让人惊喜、充满童话色彩的故事是不会让你提前猜到结局的，要耐心等待。我们在那些简单又神秘的事物中发现故事，比如：动物是从哪里得到名字的；怎样才能获得帮助和幸福。 谁读这本书都会惊叹，因为在书中藏满了美丽的灵感。,于尔克·舒比格，1936年生于瑞士。他在大学学习过日耳曼语言文学、心理学、哲学。他后来从事过多种职业，在法国南部和科西嘉岛当过包装工、伐木工、园艺工人，也曾做过编辑和出版家。他现在定居于苏黎世，职业是心理治疗师，同时也写书。 于尔克·舒比格已出版的代表作品：《大海在哪里》、《爸爸妈妈我和她》、《有一只狗，它的名字叫天空》。
35,纽约三部曲,https://book.douban.com/subject/2032117/,7.8,3400,美,保罗·奥斯特,浙江文艺出版社, ,文敏,2007-3,334,28.00,平装,保罗·奥斯特作品,9787533924553,《玻璃城》、《幽灵》、《锁闭的房间》被称为纽约三部曲。它不是传统意义上的侦探小说，奥斯特通过营造哥特式的紧张气氛，设置一个又一个悬念来诱使读者与之一起踏上追寻身份和存在意义的心灵之旅。 玻璃城：深更半夜，一个陌生电话打到侦探小说作家奎恩家里，这让他陷入了比任何侦探小说更为扑朔迷离的案情之中。 幽灵：布鲁受雇于怀特去监视布莱克。监视，跟踪，一年过去了，他一无所获，布鲁几近崩溃。 锁闭的房间：一封不期而至的信，告诉“我”——范肖的童年好友，范肖失踪了，留下妻儿和一堆非同寻常的手稿。按照范肖以前的意愿，“我”被要求处理这些手稿。起初一切很顺利，范肖的手稿得以出版。与此同时，我娶了范肖漂亮的妻子，做了范肖儿子的父亲。然而，“我”突然发现范肖竟然还活着！,保罗·奥斯特(Paul Auster) 集小说家、诗人、剧作家、译者、电影导演等多重身份于一身，被视为是美国当代最勇于创新的小说家之一。1947年生于新泽西州的纽渥克市。在哥伦比亚大学念英文暨比较文学系，并获同校硕士学位。年轻时过着漂泊无定的生活，不断尝试各种工作，甚至曾参加舞团的排练，只为了“观看男男女女在空间中移动让他充满了陶醉感”。
36,蓝海战略,https://book.douban.com/subject/1318427/,7.7,3961,韩,W.钱·金 / [美,商务印书馆,Blue Ocean Strategy,吉宓,2005-5,264,38.00,平装16开, ,9787100044523,企业为了寻求持久的、获利性的增长，往往与其对手针锋相对地竞争。它们为竞争优势而战，为市场份额而战，为实现差异化而战。 然而在目前过度拥挤的产业市场中，硬碰硬的竞争只能令企业陷入血腥的“红海”，即竞争激烈的已知市场空间中，并与对手争抢日益缩减的利润额。在这本书中，作者对你所熟知的一切战略成功的定律提出挑战。他们认为，流连于红海的竞争之中，将越来越难以创造未来的获利性增长。 作者基于对跨度达100多年、涉及30多个产业的150个战略行动的研究，提出：要赢得明天，企业不能靠与对手竞争，而是要开创“蓝海”，即蕴含庞大需求的新市场空间，以走上增长之路。这种被称为“价值创新”的战略行动能够为企业和买方都创造价值的飞跃，使企业彻底甩脱竞争对手，并将新的需求释放出来。 《蓝海战略》为企业甩脱竞争提供了一套系统性的方法。在这本颠覆传统战略思维的著作中，作者展示了一套经过实践证明的分析框架和工具，供企业成功地开创和夺取蓝海。通过对各种产业中为数众多的战略行动的分析，作者还提出了成功制定和执行蓝海战略的六项原则。这些原则告诉企业，该如何重建市场边界、注重全局、超越现有需求、遵循合理的战略顺序、克服组织障碍并把战略的执行建成战略的一部分。,W.钱·金是欧洲工商管理学院（INSEAD）波士顿咨询集团布鲁斯·D.亨德森战略和国际管理教席教授。在加入欧洲工商管理学院之前，他曾是密歇根大学商学院的教授。他也是欧洲、美国和亚洲一些跨国公司的董事会成员或顾问。他是达沃斯世界经济论坛的会员和欧盟的顾问成员。 勒妮·莫博涅是欧洲工商管理学院的杰出学者，战略和管理学教授。她也是世界经济论坛的会员。 金和莫博涅作为合作伙伴，在《管理学会期刊》、《管理科学》、《组织科学》、《战略管理期刊》、《行政管理学季刊》、《国际商业研究期刊》、《哈佛商业评论》、《斯隆管理评论》等专业期刊上共同发表了为数众多的有关战略和跨国公司管理的文章。他们在《哈佛商业评论》上发表的文章成为全球畅销文章，先后重印了50万份。他们还为《金融时报》、《华尔街日报》、《华尔街日报欧洲版》、《亚洲华尔街日报》、《纽约时报》、《南华早报》等报纸撰写文章。他们曾获得由国际商业学会和埃尔德里奇·海恩斯纪念基金颁发的埃尔德里奇·海恩斯奖，以表彰他们在国际商业领域的最佳原创性论文。金教授和莫博涅教授都是价值创新网络（Value Innovation Network，VIN）的缔造者，这个网络是由价值创新系列感念的实践者组成的全球社团。他们也是设在新加坡的价值创新行动库（Value Innovation Action Tank，VIAT）的董事会成员。
37,傲慢与偏见,https://book.douban.com/subject/1045926/,9.1,8165,英国,简·奥斯汀,译林出版社,Pride and prejudice,孙致礼,1990-7,357,15.00,平装,名著译林,9787805670843,本书被列为经久不衰的世界十大小说名著之一，作者的创作风格历经两百年，至今仍影响着世界文坛上的一些作家。小说以爱情纠葛为主线，描写了富有喜剧色彩的四起姻缘，文笔辛辣而滑稽，发人深省。此版译文忠实、准确、流畅，别具特色。 本书以男女青年的恋爱婚姻为题材。然而，同其他作品不同的是，这部小说以男女主人公的爱情纠葛为主线，共计描写了四起姻缘，是作者最富于喜剧色彩，也最引人入胜的一部作品。《傲慢与偏见》实属世界文库中不可多得的珍品，难怪毛姆将其列入世界十大小说名著之一。,英国女作家简·奥斯丁，一七七五年十二月十六日出生于英格兰汉普郡斯蒂温顿村，她的父亲乔治·奥斯丁系牛津大学毕业，兼任两个教区的主管牧师。 简·奥斯丁的一生，只有短短的四十一年。简·奥斯丁一生只写了六部小说，其中《劝导》和《诺桑觉修道院》是她死后第二年出版的。 简·奥斯丁的小说，随着时光的流逝愈加被证明具有不衰竭的生命力。近来欧美再次掀起奥斯丁热，她的小说屡屡被改编成电影、电视剧，并屡获各种 奖项。最近，在英国，简·奥斯丁的小说每星期可售出35000多本，成为最畅销的长销书之一。
38,红字,https://book.douban.com/subject/1186350/,7.9,7249, ,霍桑,人民文学出版社,The Scarlet Letter,胡允桓,1996-6,208,11.40, , ,9787020012107,《红字》是霍桑的第一部长篇小说，一八五○年该书问世后，霍桑一举成名，成为当时公认的最重要的作家。《红字》故事的背景，是一六五○年前后的波士顿，当时的居民是一六二○至一六三○年间来此定居的第一代移民。他们都是在英格兰故土受詹姆斯一世迫害而抱着创建人间乐土的理想来新大陆的清教徒（加尔文主义者），史称“清教徒国父”（又译作“天路客国父”）。清教徒在英国最初是反抗罗马教皇专制、反对政教合一、反对社会腐败风气的，他们注重理智，限制感情，推崇理想，禁绝私欲；后来其中某些教派在北美殖民地却发展到极端，不但迫害异端，甚至连妇女在街上微笑都要处以监禁，儿童嬉戏也要加以鞭笞。,霍桑开始是以短篇小说家著称的，诚如第一个自觉地把短篇小说作为一种独立的文学体裁并提出短篇小说创作理论的爱伦·坡（１８０９—１８４９）在《评霍桑的（复述的故事）》一文中所说：短篇小说的创作过程是由作家“精心设计了某种希冀的单一效果；于是他编制情节并将其连缀起来，以期在最大程度上达到预定的效果。”美国堪称短篇小说的王国，在开创这一体裁上，霍桑和爱伦·坡同样功不可没。 霍桑曾在作品中多次声明，他写的不是小说，而是“罗曼史”。用我们今天惯用的文学术语来说，就是他写的不是现实主义小说而是浪漫主义小说。我们姑且不去争论这样分类的概括性与各自的定义，但无论如何，现实主义强调的是客观描绘，浪漫主义则侧重于主观抒发。在霍桑看来，创作“罗曼史” 时，也就更可以随心所欲地自由发挥作者的想象力，而不必拘泥于现实。他这样做了，而且取得了成功，不愧是美国文学史上浪漫主义小说的开创者。 霍桑还进一步把他的“罗曼史”称为“心理罗曼史”，这足见其对心理描写的重视。他之所以重心理描写，一方面固然受时代和宗教的影响，将精神和灵魂混为一谈，认为灵魂既然有善恶，有爱恨，有罪孽，就应该揭示出来，以达惩恶扬善、颁爱抑恨的目的；但另一方面，人的行为举止终有其心理依据，如不进行心理挖掘，人物只能停留在表象上，必然显得肤浅。对于惯于阅读我国传统的以白描手法刻画人物的读者，或许会觉得其故事节奏过于缓慢，但他却是美国心理分析小说的鼻祖。 爱默生在论述自然的本质时提出：“每一种自然现象都是某种精神现象的象征物”；霍桑也认为，客观物质世界仅仅是假象，其“灵性”才是本质。因此，在霍桑的作品中，一景一物都有其比喻象征的含义。当年，英国作家威廉·朗格伦在《农夫彼尔斯》（１３６２）和约翰·班扬在《天路历程》（１６７８—１６８４）这类宗教小说中，就曾把七大罪恶或人的品德变成具体人物登场。这种把抽象概念人格化并用来直接给人物命名的写法显然比脸谱化更为原始和粗糙。霍桑的象征比拟笔法却另辟溪径，况物写景不仅配合抒情和渲染气氛，简直本身当真有“灵性”，成为故事的参与者，缺了便会显出不足。这一手法当即为麦尔维尔所效法，经过爱伦·坡的推崇，转而被法国的波德莱尔进一步发扬，遂开创了现代派文学的象征主义流派。就此而论，称霍桑是象征主义的奠基人并不为过。
39,我的前半生,https://book.douban.com/subject/2230208/,7.9,28833, ,亦舒,新世界出版社, , ,2007-8,271,22.00,平装,亦舒新经典,9787802283930,一个三十几岁的美丽女人子君，在家做全职家庭主妇。却被一个平凡女人夺走丈夫，一段婚姻的失败，让女主角不得不坚强，变得更美丽，有了事业，最终遇见一个更值得爱的男人……,亦舒，言情文学作家。原名倪亦舒，兄长是香港作家倪匡。亦舒1946年生于上海，祖籍浙江镇海，五岁时定居香港。中学毕业后，曾在《明报》任职记者，及担任电影杂志采访和编辑等。1973年，亦舒赴英国修读酒店食物管理课程，三年后回港，任职富丽华酒店公关部，后进入政府新闻处担任新闻官，也曾当过电视台编剧。现为专业作家，并已移居加拿大。
40,流血的仕途,https://book.douban.com/subject/2133254/,8.1,12395, ,曹昇,中信出版社, , ,2007-7,328,29.80,平装,流血的仕途,9787508608839,这本书试图采用镜像法则，站在李斯的角度，以正史记载为基准，正史不到之处，则辅以合理的推断和揣摩，接续空白，贯穿前后，对李斯的一生进行详细还原，使之丰满而完整。 一介布衣李斯，三十岁时仍一文不名。 他只身来到秦国，历尽磨难，差点死掉。后逢偶然之机，终成大秦丞相吕不韦三千门客之一。 在一次秦王出行中，他未经允许，冒着杀头之险，面谏秦王，从此被秦王注意。其后数年，李斯受命于秦王，小心翼翼做着幕后工作，生活作风极为低调。他暗中观察当时的政治局势，隐忍待发，默默协助秦王离间六国、削权重臣、夺取军权、震慑宗室，将少年赢政一步步推向权力之颠…… 面对史上最强悍的大老板秦始皇，周旋于吕不韦、嫪毐这样权倾天下的竞争对手，李斯韬光养晦，蓄积势力，于不知不觉中崛起为大秦决定性人物！,曹昇，又名曹三公子。15岁入浙江大学，19岁毕业。研究历史十余载。自2007年写作《流血的仕途：李斯与秦帝国》以来，他成为国内最受读者欢迎的历史作家之一。
41,美容大王,https://book.douban.com/subject/1043579/,6.6,4502, ,徐熙媛,当代世界出版社, , ,2005-3,137,25.00,平装, ,9787801158987,徐熙媛是演艺圈里有名的“美容大王”，在这本书中，她全面公开了她觉得真正好用的保养品与美容独门绝技，其中包括瘦身、保养头发、解决面部难题、美白等诸多内容。,大S徐熙媛17岁即出道，以一首《十分钟的恋爱》一炮而红，主持八大“娱乐百分百”而奠定地位。2001年，因演出《流星花园》杉菜一角而红遍全亚洲，并入围金钟奖最佳女主角，是现今最具演技实力的新生代艺人。她的电视剧作品还有《流星花园2》《倩女幽魂》《求婚事务所－情书》《战神》，以及电视《疑神疑鬼》。从17岁进入演艺圈到现在，除了不断在演艺之路上发光发热，大S还一直在美容探索上孜孜不倦，所以她说：我是名副其实的“美容大王”！
42,失败之书,https://book.douban.com/subject/1008732/,8.4,3593, ,北岛,汕头大学出版社, , ,2004-10,295,28.00,平装, ,9787810368711,《失败之书》是诗人北岛的散文集，这本散文是诗人在流浪的路上的一些采撷。诗人北岛说，散文和漂泊之间，按时髦的说法，有一种互文关系：散文是文字中的漂泊，而漂泊是地理与社会意义上的书写。在一九八九年到一九九三四年间，他曾住过七个国家，搬了十五次家，这就是一种散文语境。北岛自80年代末移居国外后，就开始了其漂泊的一生，在流浪中不断进行创作……,原名赵振开，祖籍浙江湖州，生于北京。1969年当建筑工人，后在某公司工作。80年代末移居国外。著有诗集《太阳城札记》、 《北岛诗选》、《北岛顾城 诗选》等。 北岛的诗歌创作开始于十年动乱后期，反映了从迷惘到觉醒的一代青年的心声， 十年动乱的荒诞现实，造成了诗人独特的冷抒情”的方式――出奇的冷静和深刻的思辨性。他在冷静的观察中，发现了“那从蝇眼中分裂的世界”如何造成人的价值的全面崩溃、人性的扭曲和异化。他想“通过作品建立一个自己的世界，这是一个真诚而独特的世界，正直的世界，正义和人性的世界。” 在这个世界中，北岛建立了自己的“理性法庭”，以理性和人性为准绳，重新确定人的价值，恢复人的本性；悼念烈士，审判刽子手；嘲讽怪异和异化的世界，反思历史和现实；呼唤人性的富贵，寻找“生命的湖”和红帆船”。清醒的思辨与直觉思维产生的隐喻、象征意象相结合，是北岛诗显著的艺术特征，具有高度概括力的悖论式警句，造成了北岛诗独有的振聋发聩的艺术力量。
43,HANA,https://book.douban.com/subject/3088496/,7.5,3922, ,hansey,上海人民出版社, , ,2008-5,229,15.00,平装48开,HANA,9787208077539,《HANA》是继《爱丽丝》后，MiMZii和世纪文景推出的又一书系：不是文学的，而是生活的，充满乐趣的。 “无封面”外观——线胶后不沾封面，外加圆角护封——目的是便于读者把书180度摊平。 全年龄私享浪潮，2008年更精彩的生活从你的分享开始。 衣食、玩物、去处、影音、阅读、人物、回忆……来自每一个人的真实体验。 王贻兴、罗中旭、张超、吴建飞、李易峰、李皆乐；榛生、沈星妤、于是、夏无桀、程功、11、BIR、小隐于林……各行业人士倾情加盟，分享你可能还不知道的乐趣……,
44,流金岁月,https://book.douban.com/subject/1046172/,8.3,13933,加拿大,亦舒,海天出版社, , ,1998-06-01,192,9.80,平装,亦舒作品系列,9787806154441,朱锁锁和蒋南孙是一对挚友。投入社会后，朱锁锁在红尘中起伏，凭着才智和相貌很快发达起来，蒋南孙则成为一个出色的白领丽人。人事沧桑，岁月无情，她们遍尝了生活的个中滋味，成为最成熟最美丽的女人，然而无论生活怎样变化，她二人始终是患难与共的挚友。,
45,圈子圈套3,https://book.douban.com/subject/2257609/,7.9,7042, ,王强,长江文艺出版社, , ,2007-10,314,32.00,平装,圈子圈套,9787535435378,《圈子圈套3》全景展示了商场和职场的生死厮杀、巅峰对决。主人公的命运、项目结局、所有的爱恨情仇都在本书中揭开谜底。 再次陷入低谷的洪钧在内忧外患中不甘消沉，在职场上和自己的上司明争暗斗，在商场上则和夙敌俞威为了争夺“中国第一资源集团”这一超级大单展开了博弈…… 鹿死谁手，看洪钧、俞威各施手段，步步是陷阱，招招含奇谋，处处有玄机……问英雄谁是英雄？商场无情，职场冷酷，成败皆英雄。,王强，在清华大学获得工科硕士学位后，出人意料地到联想集团做了一名最底层的销售员，然后先后在SSA中国公司、西门子中国有限公司、Siebel Systems和SAS Institute等多家知名外企工作。短短七年间，从国内企业的一名普通员工飙升到外企在华机构的的最高层，先后担任两家跨国软件巨头在中国区的总经理，堪称职场精英，有着令人称奇的丰富经历。 自2005年开始，王强将自己十数载的商海经历和职场体悟以小说的形式发表于网上，旋即引起哄动，为广大读者所热棒，开创了商界精英创作专业题材小说的先河。
46,蟲師 (1)  アフタヌーンKC (255),https://book.douban.com/subject/1452610/,9.2,6721, ,漆原 友紀,講談社, , ,2000-11,223,JPY 590,コミック,蟲師,9784063142556,アフタヌーン・シーズン増刊発、待望の単行本第1集。 ヒトと蟲との世が重なる時、蟲師・ギンコが現れる。 およそ遠しとされしもの――見慣れた動植物とはまるで違うとおぼしきモノ達それら異形の一群をヒトは古くから畏れを含みいつしか総じて「蟲」と呼んだ。 另一个世界，住着一群与常见动植物孑然不同的生物。远古以来，人们敬畏地称它们为『虫』。当虫的世界和人的世界重合时，虫师银古便会出现。 介绍中提到的虫显然不是看上去肉呼呼扭动的小东西，而是一种最接近生命本源，类似灵体的生物。它们有自己的生存方式，而这种方式却可能有驳于人类的 常识，甚至危害人类的生存。于是就出现了『虫师』这种职业，他们云游四方，对虫的生命形态，生存方式进行研究，并接受人们的委托，解决可能是由虫引起的怪异事件。银古，正是他们的一员。,
47,我是你爸爸,https://book.douban.com/subject/1151873/,8.2,7653, ,王朔,云南人民出版社, , ,2004-1,220,16.80,平装,王朔文集,9787222039490,《我是你爸爸》(珍藏版)作者王朔：年轻的时候认为有很多重要的在前面，只要不停地奔走就能看到，走过来了发现重要的都在身后发生了，已经过去了，再往前又是一片空白。对过去，没有什么可遗憾的，也没有任何偶然，都是必须经过的，我不信一个人可以有两个以上的选择。 文化太可怕了，像食物一样，不吃，死，吃了便被它塑造了。我怀疑其核心已编入遣传而不必再通过教育获得了。我觉得自己像在大海里游泳，无边浪涛挥之不尽，什么时候才能登上彼岸，有从树上刚下来的原始人那样一个澄明的无邪的头脑。关于这些书，我个人认为是一个蒙昧时代的见证。活下去，活在自我虚构和自我陶醉中，这大概是一个写作者的宿命，明白也没用。,王朔，北京人。1958年出生，1976年高中毕业。曾先后在海军北海舰队服役、在北京医药公司工作。1978年开始创作。 先后发表了《空中小姐》、《浮出海面》、《一半是火焰，一半是海水》、《顽主》、《千万别把我当人》、《橡皮人》、《玩的就是心跳》、《我是你爸爸》、《看上去很美》等中、长篇小说，广受读者欢迎。出版有四卷本的《王朔文集》（华艺出版社1992年初版）和《王朔自选集》等，曾引起轰动，一时“洛阳纸贵”，成为一部分青年人的精神象征。
48,电影×音乐,https://book.douban.com/subject/1424373/,7.7,2121, ,罗展凤,生活·读书·新知三联书店, , ,2005-8,325,23.00,平装, ,9787108022356,《电影·音乐》是作者的电影音乐评论文章的结集，分六个部分，从不同的专题角度、不同的电影实践来谈论电影音乐从内容到形式的方方面面。,罗展凤，香港中文大学毕业。主修中国语言及文学，副修哲学及性别研究，后获现代语言及文化研究文学硕士。香港电影评论学会会员。从事传媒工作多年，繁重工作之余，勉力以电影音乐建立自己的秘密花园，有时开开门户请君进来。电影音乐专栏文章见于《看电影》，另散见于《电影欣赏》及《香港经济日报》。
49,不许联想,https://book.douban.com/subject/1759860/,7.4,2361, ,王小峰,上海人民出版社, , ,2006-5,195,20.00,平装16开, ,9787208061415,这本书是作者近两年来在报刊杂志及其博客上发表的时评、娱评、随笔和段子的合集。时评、娱评调侃当下社会和娱乐圈各种奇闻怪事，幽默诙谐，泼辣尖锐；随笔书写生活小事，涂抹点滴情趣，勾画朋友面孔，同时不忘就身边诸事嬉笑怒骂，活脱脱一个“黑白无间”的王小峰；段子部分则模仿剧本编故事，是对时评部分集中而夸张的表现。 作者对语言的运用颇有特点，常常通过“歪用”、“曲解”，使平常词句顿时趣味横生，具有了更多的意味。语言中的京味儿增添了阅读趣味，读者能从阅读中体会当下北京流行文化的特色。 书中插图是“山羊胡”谢锋所画。,王小峰，60年代生人，在吉林出生，在北京上学。对音乐爱不释手，常以之为伴。写字不厚道，嬉笑怒骂，得罪不少人。主编过《欧美流行音乐指南》，写过音乐评论集《不是我点的火》。现任《三联生活周刊》文化部主笔。
