,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
35,动物凶猛,https://book.douban.com/subject/1143694/,8.3,33739, ,王朔,中国电影出版社, , ,2004年02月,103,15.50,平装,新时期小说名家名篇,9787106020750,他们逃课、泡妞、打群架，他们由于“不必学习那些后来注定要忘掉的无用的知识”而使自身的动物本能获得了空前的解放； 他们深知自己的未来已被框定于固定的范畴之内，所以他们一点也不担心自己的前程。“一切都无须争取，我只要等待，十八岁时自然会轮到我。”因此他们在现实生活中就只剩下随处发泄的精力、四处寻找刺激的欲望、自以为是的狂傲、随波逐流漂泊不定的心灵。在“我”的世界里，高氏兄弟是山大王、汪若海是贰臣、于北蓓是狐狸精、米兰是交际花；在“我”的心中，家长令人厌恶、学校无聊乏味，而用钥匙入室窥私或顺手拿走不超过十元钱以上的物品，是一种兴趣爱好。也有发自内心的对异性的迷恋，但这种浪漫的感情最终还是被无法控制的兽欲所吞噬。,王朔，1958年出生于南京。曾用名王岩。1965-1969年就读于北京翠微小学。1971年就读于北京东门仓小学。1972-1975年就读于北京164中学。1975年借读于太原5种。1976年毕业于东京44中学。1977-1980年在海军北海舰队服役。1977-1980年在海军北海豹舰队服役。1980-1983年在北京医药公司药品批发商店工作。1983年辞职从事自由写作至今。中篇小说：《空中小姐》1984个第2期《当代》，曾改编为电视剧。《浮出海面》1985年第6期《当代》，曾改编为电影。有意大利文译本。
36,雷雨,https://book.douban.com/subject/1013416/,8.7,77439, ,曹禺,人民文学出版社, , ,1999-05,188,9.20,平装,中国现代名剧丛书,9787020018567,《雷雨》所展示的是一幕人生大悲剧，是命运对人残忍的作弄。专制、伪善的家长，热情、单纯的青年，被情爱烧疯了心的魅惑的女人，痛悔着罪孽却又不自知地犯下更大罪孽的公子哥，还有家庭的秘密，身世的秘密，所有这一切在一个雷雨夜爆发。有罪的，无辜的人一起走向毁灭。曹禺以极端的雷雨般狂飙恣肆的方式，发泄被抑压的愤懑，毁谤中国的家庭和社会。,曹禺（1910年-1996年），原名万家宝，字小石，祖籍湖北潜江，中国现代杰出的戏剧家，著有《雷雨》、《日出》、《原野》、《北京人》等著名作品，他一生共写过8部剧本。
37,围城,https://book.douban.com/subject/1069848/,9.0,28996, ,钱钟书,生活·读书·新知三联书店, , ,2002-5,403,18.60,平装,钱锺书集,9787108016751,人生是围城，婚姻是围城，冲进去了，就被生存的种种烦愁包围。《围城》是钱钟书撰写的一部“新《儒林外史》”。钱钟书以他洒脱幽默的文笔，描写了一群知识分子的生活百态。 克莱登大学哲学博士方鸿渐留学回国了。他是个没有用的人，在欧洲四年，转了三个学校，改了几回专业，生活散漫，学无所成。因为父亲和老丈人都伸手向他要学位证书，没有办法、只好从爱尔兰骗子手中买了这么个子虚乌有大学的假博士学位。他绝不愿意做这事，可是为了尽晚辈的孝心，搞份假文凭也是心安理得，只要今后自己决不以此招摇撞骗、他没有想到。老丈人已经将他的博士照片和游学履历大肆渲染地登在报刊上了，方鸿渐一下船，来到这个阔别4年又毫无变化的故土，便先见到这份报纸，不由得面红耳赤，十分难堪。 未婚妻和方鸿渐从未见过面，就撒手人寰。他蒙岳父大人资助得以负笈欧洲，所以回国后，先看望了岳父岳母，这才回到家乡见爹娘。他刚进家门，小报记者便闻风而至，摄下了方博士西服革履的仪态，使他成了县里大名鼎鼎的人物，提亲者更是踏破门槛。方鸿渐不喜欢这些土里土气又打扮时髦的女孩们，爱情在他心中仍一是一片空白的领域。春暖花开的时候，方鸿渐拜访了和自己一起留学归来的女博士苏文纨。在苏文纨家，他结识了苏的表妹唐晓芙。她是个天真、直爽的大学生。方鸿渐对唐晓芙一见倾心，堕入了情网，可是苏文纨喜欢方鸿渐。方鸿渐不喜欢苏文纨的做作，但是他总不能狠下心来拒绝，怕伤害了苏小姐……,钱钟书（1910-1998），字默存，号槐聚。中国现代著名的学者和作家。1932年在清华大学结识后来的夫人杨绛，次年毕业，赴上海光华大学执教。1935年与杨绛完婚，然后同赴英国留学。两年后以《十七十八世纪英国文学中的中国》一文获副博士学位，后随妻子杨绛赴法国巴黎大学从事研究。1938年，他被清华大学破例聘为教授，次年转赴国立蓝田师范学院任英文系主任，并开始了《谈艺录》的写作。1941年，珍珠港事件爆发，困于上海，在震旦女子文理学校任教，其间完成了《谈艺录》、《写在人生边上》的写作 。抗战结束后，任上海暨南大学外文系教授兼南京中央图书馆英文馆刊《书林季刊》编辑。在其后的三年中，作品集《人·兽·鬼》、小说《围城》、诗论《谈艺录》相继出版，在学术界引起巨大反响。1949年回到清华任教；1953年调到中国科学院文学研究所，其间完成《宋诗选注》，并参加了《唐诗选》、《中国文学史》（唐宋部分）的编写工作。1966年文化大革命爆发，受冲击，当年11月与妻子一道被派往河南“五七干校”。1972年3月回京，8月《管锥编》定稿。1979年，《管锥编》、《旧文四篇》出版。1982年起担任中国社科院副院长、院特邀顾问；1984年《谈艺录》补订本出版；次年《七缀集》出版。1998年12月19日，钱钟书在北京逝世，终年88岁。
38,微笑的鱼,https://book.douban.com/subject/1059937/,8.4,15237, ,幾米,辽宁教育出版社, , ,2004-7,100,20.00,平装,幾米作品精选集,9787538269512,“我拥有一条像狗一样忠心，像猫一样贴心，像爱人一样深情的鱼。她始终带着微笑的表情……”几米绘出一个男子深泓如海一样的幽闭内心，这是献给全世界所有大人和孩子的温柔礼物。《微笑的鱼》曾获联合报读书人最佳童书。,畿米，台湾文化大学美术系设计组毕业，曾在广告公司担任美术指导12年。 畿米住在台北，在家工作，为报纸、杂志、各种出版品提供图画，目前全心投入自己喜欢的绘本创作。1998年开始绘本创作，1999年以《向左走·向右走》一举成名，掀起港台绘本热潮。目前有多本广受欢迎的作品，卖出美、德、法、希腊、日、韩等多种版本。 作品：1998年《森林里的秘密》、《微笑的鱼》；1999年《向左走·向右走》、《月亮忘记了》、《听畿米唱歌》；2000年《黑白异境》、《森林唱游》、《我的心中每天开一朵花》；2001年《地下铁》、《照相本子》。
39,unknow,https://book.douban.com/subject/1767388/,unknow,unknow, , ,, , , , , , , , ,,
40,妻妾成群,https://book.douban.com/subject/1025753/,8.3,40530, ,苏童,上海文艺出版社, , ,2004-8,183,23.00,平装,苏童作品系列（2004版）,9787532127221,《妻妾成群》借旧中国特有的封建家庭模式作小说的框架，一个男人娶了四个女人做太太。但作者关心的不是一个男人如何在四个女人中周旋，如何控制她们，而是关心四个女人怎会把她们一齐拴在一个男人的脖子上，并且像一棵濒临枯萎的藤蔓在稀薄的空气中相互绞杀而争得那一点点空气。 《妻妾成群》被改编为电影《大红灯笼高高挂》，张艺谋导演，获奥斯卡金像奖提名。,苏童，当代作家。生于1963年1月，江苏苏州人。1980年考入北京师范大学中文系，1984年到南京工作，一度担任《钟山》编辑，现为中国作家协会江苏分会驻会专业作家。1983年开始发表小说，迄今有作品百十万字，其中中短篇小说集七部，长篇小说二部。
41,明朝那些事儿（伍）,https://book.douban.com/subject/3009821/,8.8,39122, ,当年明月,中国友谊出版公司, , ,2008-3,329,28.80,平装,明朝那些事儿,9787505724181,第五部的内容包括两大部分。 第一部分是内争。写严嵩倒台后徐阶、高拱、张居正三个杰出的政治家各施手段，你方唱罢我登场。三人都是实干家，为中兴朝廷呕心沥血；同样又都是阴谋家，铲除异己心狠手辣。而这两点又均以张居正为最：一条鞭法和考成法的改革措施遗惠万民、泽及百代；顺我者昌，逆我者死，虽杀门生亦不眨眼。 第二部分是外战，亦即援朝抗日战争。从庙算到外交，从战争到和平，帷幄运筹神鬼莫测、惊心动魄。战争场面波澜壮阔、杀声震天。更描绘了一系列栩栩如生、呼之欲出的英雄人物，如“不世出之英雄”李如松，临危受命、甘当大任的朝鲜名将李舜臣，誓死不退、以身殉国的老将邓子龙等。,当年明月，青年历史学者，畅销书作家。专业职称为副研究员，明史学会会员。是心灵历史的开创者，担任国内多家电视台文史类节目主讲人。所著作品《明朝那些事儿》销量过五百万册，为三十年来最畅销之史学读本。
42,毕业那天我们一起失恋,https://book.douban.com/subject/1043201/,6.8,15485, ,何员外,上海人民出版社, , ,2003-7,230,15.80,平装, ,9787208046177,收有中短篇小说《毕业那天我们一起失恋》《没有声卡的电脑》《我的大学》《男生是什么样的》等。 如果一段爱情从一开始就知道它结束的日期，那爱的一路会是什么样子？《毕业那天我们一起失恋》就讲述了这样一个盛开在大学校园里，倒数计时的爱情故事。小说以男女主人公何乐、桃子之间一段纯真纯美的校园恋情为主线，真实再现了温馨浪漫、精彩纷呈的大学校园生活。作者以幽默谐趣的笔调刻画了室友、老师、恋人、学长、校工等等校园角色的众生相：他们的喜怒哀乐、欢笑眼泪、梦想激情……,何员外，真名龚文俊，生于1981年11月3日。上海理工大学电厂热能动力工程本科毕业。
43,放学后,https://book.douban.com/subject/4074636/,7.6,148417,日,东野圭吾,南海出版公司,はうかご,赵峻,2010-1,215,20.00,平装,新经典文库·东野圭吾作品,9787544245517,东野圭吾成名作 荣获第31届江户川乱步奖 草长莺飞的青春，忽如琉璃般生生粉碎。 当美丽、纯粹、真实的事物被破坏，重视的回忆和梦想被摧毁时，恨意便开始萌发，恣意蔓延开来…… 在这所清华女中，有人喜欢我，有人恨我。 星期六早晨，车站月台上，有人突然从旁撞来，我险些跌落铁轨； 星期一放学后，我游完泳进入淋浴间冲洗，差点中机关触电身亡； 星期二放学后，一盆天竺葵从教学楼三层坠落，直直砸向我头顶； 星期四放学后，一位老师被毒死在我常用的更衣室，他是替我而死？ 悚然之间才明白，我似已无路可逃……,东野圭吾 日本著名作家。 1985年，凭《放学后》获第31届江户川乱步奖，开始专职写作。1999年，《秘密》获第52届日本推理作家协会奖，入围第120届直木奖；此后《白夜行》、《暗恋》、《信》、《幻夜》四度入围直木奖；2006年，《嫌疑人X的献身》史无前例地将第134届直木奖、第6届本格推理小说大奖及当年度三大推理小说排行榜第1名一并斩获。 前期作品多写得精巧细致，随着写作功底浸润日深，笔锋日渐老辣：文字鲜加雕琢，叙述简练凶狠，情节跌宕诡异，故事架构几至匪夷所思的地步。至巅峰之作《嫌疑人X的献身》，叙事与推理，均已炉火纯青：最好的诡计、无懈可击的推理、恰当的伏笔，以及最普通但最不易猜透的悬念，受到大奖评委、媒体、读者的如潮好评，终于捧得日本文学最高荣誉。 所获奖项 1985年第31届江户川乱步奖 1999年第52届日本推理作家协会奖 2006年第134届直木奖 2006年第6届本格推理小说大奖 2006年“这本推理小说了不起！”排行榜冠军 2006年“周刊文春推理小说BEST10”排行榜冠军 2006年“本格推理小说 BEST10”排行榜冠军
44,麦琪的礼物,https://book.douban.com/subject/1051193/,8.7,74503,美,欧·亨利,上海社会科学院出版社, ,张经浩,2003-7,354,25.00,平装, ,9787806812297,选收欧·亨利的小说34篇，国外当代文学类重要工具书介绍的有代表性的作品均已收入。欧·亨利是位有独特风格的杰出短篇小说家，以巧妙的构思、夸张和幽默的文笔反映了他那个时代的人和事。,
45,失乐园,https://book.douban.com/subject/1008074/,7.6,29470, ,（日）渡边淳一,文化艺术出版社, ,谭玲,2005-4-1,509,25.00,平装,渡边淳一作品,9787503917493,本书是当代日本著名小说家渡边淳一的作品。作品讲述的是一场悲剧性的婚外恋，从一个侧面反映了都市生活和当代日本人的种种心态。作品情节生动曲折，真切感人，文字优美。本书在日本出版后曾长期雄踞畅销书排行榜榜首，改编成同名电影和电视剧上演后家喻户晓。 渡边淳一，1933年出生于日本北海道，札幌医科大学毕业并曾在整形外科专业担任讲师。1965年以《死化妆》获新潮同人杂志奖，1970年以《光与影》获直木奖,渡边淳一，日本当代著名作家、1933年生于北海道。札幌医大医学博上；授课行医多年，后弃医从文。1965年以小说《死亡化妆》正式登上文坛，并获新潮同人杂志奖；1970年小说《光和影》获直木文学奖。1980年以《远方的落日》获吉川英治文学奖等。代表作还有：《心脏移植》、《雪舞》、《花葬》、《众神的夕阳》、《紫丁香冷清之街》等。著有50部长篇小说及多部散文、随笔集，为当今日本文坛的文学大家。 他的作品从现实生活中寻求现代人生的意义与命运抗争。从医的知识与生活积累在创作题材、手法、观念等方面给日本文学拓开了新天地。以全新的视角探索人性发展与现代社会伦理、道德关系的矛盾冲突。
46,高效能人士的七个习惯（精华版）,https://book.douban.com/subject/1048007/,8.2,26853,美国,史蒂芬·柯维,中国青年出版社,The Seven Habits of Highly Effective People,高新勇 / 王亦兵,2011-6,286,29.00,平装, ,9787500649038,史蒂芬・柯维（Stephen R.Covey）哈佛大学企业管理硕士，杨百翰大学博士。他是柯维领导中心的创始人，也是富兰克林柯维公司（Franklin Covey）的联合主席，曾协助众多企业、教育单位与政府机关培训领导人才。柯维博士曾被《时代》杂志誉为“人类潜能的导师”，并入选为全美二十五位最有影响力的人物之一。在领导理论，家庭与人际关系，个人管理等领域久负盛名。本书自出书以来，高居美国畅销书排行榜长达七年，在全球七十个国家以二十八种语言发行共超过一亿册。 富兰克林柯维公司是为组织和个人提供培训和管理咨询的世界顶尖级公司，与财富（Fortune）500强中80%以上的公司和成千上万个中小型企业以及政府职能部门都有建设性的合作关系。 富兰克林柯维公司的服务与产品遍布全球，在全球38个国家设有44个分支机构。 关于本书 企业领导人都知道：只有每一位员工成为高效能人士，企业才会真正成高效率企业。 这本书几乎覆盖所有美国成年人，它是美国成年人中最具影响力的书。 一个强大的美国是由每一位高效能的美国人决定的，不能不说与这本书有重要的关系。 FrankinCovey富兰克林柯维公司简介 当您阅读完《高效能人士的七个习惯》（The 7 Habits of Highly Effective People）这本书后，是否希望获得更多的学习资讯，与更多的职业经理人探讨成功的心得？富兰克林柯维公司的培训《高效能人士的七个习惯》使您更加深入地了解书中的理论，彻底地改变思维模式，从而为您走得成功之路奠定坚实的基础。 富兰克林柯维公司擅长于通过使用先进的培训方法和系统、完善的内容帮助个人和组织提高效能，其最著名的课程《高效能人士的七个习惯》就源于史蒂芬・柯维（Stephen R.Covey）的同名著作。它所传授的内容不是某种流行时尚或管理技巧，而是经过时间的考验并且能够指导行为的基本原则。通过彻底思维的改变达到行为的改变从而加强了组织内部的管理机制、培养组织内部的共同语言和价值观；在全球每年有七十五万人次参加富兰克林柯维公司的培训，而该公司也因其优异表现连续五年入选中国三大培训公司，并在2000年被《China Staff》（中国人事杂志）评为中国最杰出的培训公司。,史蒂芬·柯维（Stephen R. Covey），哈佛大学企业管理硕士，杨百翰大学博士。他是柯维领导中心的创始人，也是富兰克林柯维公司（Franklin Covey）的联合主席，曾协助众多企业、教育单位与政府机关培训领导人才。柯维在领导理论，家庭与人际关系，个人管理等领域久负盛名。
47,爱你就像爱生命,https://book.douban.com/subject/1069685/,8.6,9807, ,李银河 / 王小波,朝华出版社, , ,2004-5,230,18.00,平装, ,9787505409828,王小波是一个即浪漫又专情的人，他写给妻子李银河的书信一直以“网络手抄本”的形式在读者中流传，每一篇都像一件艺术品，他的表达除了对李银河个人的感情外，还具有极高的审美意义。但是由于各种原因，这些被收藏的书信数量不多并且比较零散，许多读者引以为憾。《爱你就像爱生命》是国内首次成书的王小波李银河书信独立版本，书中收录的情书篇幅比过去公开过的书信多出一倍。,王小波：1952年出生。一个特立独行的作家，一个独一无二的名字。他的作品被誉为“中国当代文坛最美的收获”。自一九九七年四月十一日去世后，他的作品被人们广泛阅读、关注、讨论，并引发了“王小波热”的文化现象。主要作品有《黄金时代》、《白银时代》、《青铜时代》、《我的精神家园》、《沉默的大多数》、《黑铁时代》等；纪念、评论集有：《浪漫骑士》、《不再沉默》、《王小波画传》。 李银河，王小波的遗孀，1952年出生，北京人。美国匹兹堡大学社会学博士，北京大学社会学博士后。现任中国社会科学院社会学研究所研究员、博士生导师。她是中国第一位研究性的女社会学家，也是当今中国最著名的性社会学家之一。
48,雪山飞狐,https://book.douban.com/subject/1068308/,7.7,22213, ,金庸,生活·读书·新知三联书店, , ,1999-04,337,12.00,平装,金庸作品集（三联口袋本）,9787108012548,本书与金庸另一部小说《飞狐外传》情节相关联，但又各自独立。故事发生在清代乾隆时期的关外。饮马川陶百岁、陶子安父子从雪山中挖出一件宝物，封于铁盒之中。北京平通镖局总镖头熊元献带一伙人来抢夺，却被天龙门北宗阮士中、曹云奇、田青文与南宗殷吉劫去。大家拼打之间，一个名叫宝树的丑陋和尚赶到。宝树强“请”众人来到一高耸入云的玉笔峰山庄做客。因山庄主杜希盂外出未归，客人吃饭闲聊。 原来庄主邀请武林高手在此会一位盖世英雄——雪山飞狐胡斐。午前胡斐派二童子送信，称午间践约。玉笔峰上众人重新争夺铁盒，宝树倚强将铁盒持在手中，令人打开，内装一柄宝刀。 宝树谈起宝刀的来历，继而，分别由宝树、金面佛大侠苗人凤之女苗若兰、平阿四及陶百岁之口讲述了与此相关的一段武林往事。 此宝刀乃闯王李自成之遗物。闯王兵败时，身边有胡苗范田四大侍卫。闯王被困九宫山时，派苗范田三人去求救援，胡侍卫护卫闯王。但救援未到、敌兵先至，胡侍卫以一死卒充闯王献于清兵，然后将闯王安置一隐秘庙中为僧。胡侍卫因得清兵信任升官，苗范田三人却以为胡出卖闯王，定计报仇。三人行刺吴三桂时巧遇胡，不及胡陈明原委即将胡杀死。以后胡之子以实情告知三人，三人当众自刎。三人后代未知内情，苗范田遂与胡世代为仇。百余年来，四家子孙怨怨相报，无一代能得善终。 至胡一刀、苗人凤一代仍继先辈之仇。胡一刀护妻去南方生产，至唐官屯突然临产，此时恰与来此寻仇之苗人凤、田归农等人相逢。胡一刀遣人将当年实情告苗，却因田归农从中做梗而未达。胡苗遂有一场苦战。交战几日，二人仗义行侠之豪气与各怀之绝艺使对方顿生钦佩，虽为仇家却彼此视为知己。因田归农在二人比武之兵器上暗涂毒药，胡一刀以小伤毙命，胡夫人将幼子托与苗人凤，随夫自尽，田归农欲加害幼子，幸为平阿四救下，抚养长大，取名胡斐，按胡一刀遗下之刀谱练成绝技，称名武林，为雪山飞狐。 这日正午，胡斐如约至玉笔峰，峰上诸人因各怀鬼胎，惧怕胡斐，俱避内室。苗若兰镇定而出，接待胡斐，二人顿生爱恋。因庄主不在，胡斐暂避峰下。峰上之人谈及宝刀为当年闯王获明皇室宝之藏处指南，遂按宝刀所示，众人于峰后寻巨宝藏处。行前宝树将苗若兰点穴、田青文脱去若兰衣裤置其床上帐内。胡斐再至峰上，进内室，忽闻庄主约大内侍卫与武林高手来此围捕自己与苗人风，急避帐内，遭遇只着内衣之若兰。苗人凤来至峰上，不意中奸人之计被绑，胡斐勇出杀敌救苗人凤。但当苗人凤又见胡斐所出之床上尚有只着内衣的女儿时，认为胡斐乃奸恶小人，追击胡斐。 胡抱若兰逃下峰去，巧见寻宝诸人于藏宝洞因贪婪彼此厮杀，遂将诸人关闭石门之内，使其永不见天日。二人倾诉爱意、私定永好，苗人凤却已赶到，约胡斐到一险处相斗，数十回合不分上下。当二人落至一悬岩之上，悬岩已然松动，不能承二人之重量。此时苗人凤进招现出弱点，胡斐趁机进招即可将其翻下悬崖，但对手乃恋人之父；若不下手，则对方进招自己当落得粉身碎骨。这一刀他是进是退？作者把答案留给了读者。,金庸（1924年2月6日—），香港“大紫荆勋贤”。原名查良镛(zhā liáng yōng，英：Louis Cha)，浙江海宁人，当代著名作家、新闻学家、企业家、社会活动家，《香港基本法》主要起草人之一。金庸是新派武侠小说最杰出的代表作家，被普遍誉为武侠小说作家的“泰山北斗”，更有金迷们尊称其为“金大侠”或“查大侠”。 金庸生于1924年，祖籍为安徽省桐城，出生在浙江海宁，查家为当地望族，历史上最鼎盛期为清康熙年间，以查慎行为首叔侄七人同任翰林。现代查氏家族还有两位知名人物，南开大学教授查良铮（穆旦）（四十年代九叶派代表诗人，翻译家），台湾学术界风云人物、司法部长查良钊。出自海宁的著名人物还有王国维和徐志摩。徐志摩是金庸的表兄。金庸祖父查沧珊是“丹阳教案”的当事人。 1937年，金庸考入浙江一流的杭州高中，离开家乡海宁。1939年金庸15岁时曾经和同学一起编写了一本指导学生升初中的参考书《给投考初中者》，畅销内地，这是此类书籍在中国第一次出版，也是金庸出版的第一本书。1941年日军攻到浙江，金庸进入联合高中，那时他17岁，临毕业时因为写讽刺黑板报《阿丽丝漫游记》被开除。另一说是写情书.1944年考入重庆国立政治大学外文系，因对国民党职业学生不满投诉被勒令退学，一度进入中央图书馆工作，后转入苏州东吴大学(今苏州大学)学习国际法。抗战胜利后回杭州进《东南日报》做记者，1948年在数千人参加的考试中脱颖而出，进入《大公报》，做编辑和收听英语国际电讯广播当翻译。不久《大公报》香港版复刊，金庸南下到香港。 1950年，《大公报》所属《新晚报》创刊，金庸调任副刊编辑，主持《下午茶座》栏目，也做翻译、记者工作，与梁羽生（原名陈文统）一个办公桌，写过不少文艺小品和影评（笔名姚馥兰和林欢）。姚馥兰的意思是英文的Your friend.(你的朋友)。1955年开写《书剑恩仇录》，在《大公报》与梁羽生、陈凡（百剑堂主）开设《三剑楼随笔》，成为专栏作家。1957年进入长城电影公司，专职为编剧，写过《绝代佳人》、《兰花花》、《不要离开我》、《三恋》、《小鸽子姑娘》、《午夜琴声》等剧本，合导过《有女怀春》、《王老虎抢亲》（所用笔名为林欢）。 建国不久，金庸为了实现外交家的理想来到北京，但由于种种原因而失望地回到香港，从而开始了武侠小说的创作。 1959年离开长城电影公司，与中学同学沈宝新合资创办《明报》，任主编兼社长历35年，期间又创办《明报月刊》、《明报周刊》、新加坡《新明日报》及马来西亚《新明日报》等。金庸任董事长期间，《明报》成为香港最有影响的报纸之一，有人把它比喻成香港的《泰晤士报》。其对中国时局的预测和分析，是其它报纸不能比拟的。《明报月刊》则是华人世界最文人化的刊物，其对大中华关怀，深受全世界华人好评。 从五十年代末——七十年代初，金庸共写武侠小说15部，1972年宣布封笔，开始修订工作。 1981年后金庸数次回大陆，先后受到邓小平、江泽民等领导人的接见，1985年任香港基本法起草委员会委员，1986年被任命为基本法起草委员会“政治体制”小组港方负责人，1989年辞去基本法委员职务，卸任《明报》社长职务，1992年到英国牛津大学当访问学者，1994年辞去《明报》企业董事局主席职务。1999~2005年任浙江大学人文学院院长。 金庸博学多才。就武侠小说方面，金庸阅历丰富，知识渊博，文思敏捷，眼光独到。他继承古典武侠小说之精华，开创了形式独特、情节曲折、描写细腻且深具人性和豪情侠义的新派武侠小说先河。举凡历史、政治、古代哲学、宗教、文学、艺术、电影等都有研究，作品中琴棋书画、诗词典章、天文历算、阴阳五行、奇门遁甲、儒道佛学均有涉猎，金庸还是香港著名的政论家、企业家、报人，曾获法国总统“荣誉军团骑士”勋章，英国牛津大学董事会成员及两所学院荣誉院士，多家大学名誉博士。 金庸一支笔写武侠，一支笔纵论时局，享誉香江；少年游侠，中年游艺，老年游仙；为文可以风行一世，为商可以富比陶朱，为政可以参国论要：金庸一生的传奇，可谓多姿多彩之至。佛学对金庸的影响很大。在他的文学作品中处处可见金庸中庸平和的风格。
49,墨迹,https://book.douban.com/subject/1981355/,6.8,16301,美国,曾子墨,长江文艺出版社,有2013年1月第40次印本, ,2007-2,221,22.00,平装, ,9787535434234,曾子墨的自传《墨迹——留在生命和记忆中》一书，清晰地回溯了她在华尔街从事投资银行的巨大成功，进入全球顶级企业并被认定：“不惜代价，一定要雇用”、“因为子墨，我们乐于接受中国女孩。”书中幽默地展现着一个中国女孩的智慧和努力，参与完成了历史上最大规模的并购交易，操盘新浪上市。在金融事业的巅峰之时，曾子墨毅然放弃令无数人羡慕的高薪工作，加入了自己一无所知的电视媒体行业，几年后，曾子墨在凤凰卫视独树一帜，她的感悟深刻而令人震撼。 该书为凤凰卫视著名主持人曾子墨的自传，首次见证了曾子墨从北京市优秀学生到留学美国名校、从美国华尔街到凤凰卫视的经历，让人清楚地感受到一个女孩脚踏实地与自己的理想接轨的奋斗轨迹。 另外，书中还收录了自己以及同事的趣事、新浪上市的幕后故事以及新浪高管的生活趣闻等。,曾子墨，生于北京，1991年进入中国人民大学学习国际金融。一年后赴美留学，就读于达特茅斯大学，并于1996年获学士学位。同年加入摩根斯坦利纽约总部，担任分析师，从事美国及跨国的企业收购兼并工作。1998年回到香港，加入摩根斯坦利亚洲分公司，一年后升任经理。参与完成约700亿美元的并购和融资项目，其中包括新浪上市。2000年加盟凤凰卫视担任节目主持人，先后主持过《股市直播室》、《财经点对点》、《财经今日谈》和《凤凰正点播报》。现担任《社会能见度》及《世纪大讲堂》主持人。
50,遇见未知的自己,https://book.douban.com/subject/2340100/,8.0,77705, ,张德芬,华夏出版社, , ,2008-1,249,29.00,平装, ,9787508044019,故事从“冬天的雨夜，在荒郊野外的山区，一个没有手机、没有汽油的孤单女人”开始。 若菱，自名校毕业，拥有令人羡慕的工作，但心中却不时的自问：为什么我不能拥有想要的生活？为什么我不快乐？我该如何当自己生命的主人？ 在一个下雨的冬夜，若菱巧遇一名智慧老者，在与智者数度交谈的过程中，她渐渐填补不快乐、挫败的心灵缺口，寻回最真实勇敢的自我…… 你会不会担心和若菱一样，让身体的疲惫失控于华丽的业绩之中？ 你是否也想遇见在你心中的智慧老者，穿越心事的重重黑纱，遇见全新的自己？,"张德芬，台湾大学企管系毕业，担任台湾电视公司新闻记者/主播多年后，去美国加州大学洛杉矶分校取得了企管硕士（MBA）的学位。2002年开始，她受到启发与指引，辞去高薪的工作，专心研修瑜伽以及各类心灵成长课程。 五年多来，学习了各种不同的心灵成长以及心理治疗方法，并且博览中英文有关著作，透过时时刻刻活在当下以及观察自己的修炼，得到了许多灵性及个人成长方面的心得体悟。取得了中国国家心理咨询师的执照。现在最关心的是""人类意识的进化与提升""，为地球美好的未来贡献一己之力。目前与家人长期定居北京。 2007年6月在台湾出版第一本有关身心灵成长的小说《遇见未知的自己》，名列台湾各大书店畅销排行榜，读者反应热烈，成为畅销作家。"
51,喜宝,https://book.douban.com/subject/1051797/,8.3,12646, ,亦舒,海天出版社, , ,1996,252,18.00,平装,亦舒作品系列,9787806154243,富家女勖聪慧热情地邀请刚认识的剑桥高材生——姜喜宝，参加自己的订婚家宴，是有意制造机会以撮合她和哥哥勋聪恕。在家宴上，聪慧的父亲勋存姿，为喜宝的才智、谈吐以及美貌所征服，于是也向喜宝展开追求。喜宝在其父亲、儿子的双双夹击下，非常现实地选择了父亲，于是她得到了想得到的一切，甚至更多。喜宝做了勖存姿的女人后，虽然得到了金钱与物质上的满足，但却耐不住感情与生理上的寂寞和空虚，她需要更为实在的爱情和属于自己的生活。勖存姿发现喜宝另有所爱，竟冷酷地当着喜宝的面，枪杀了她的男友。喜宝绝望了，但她怎么也逃不脱勖存姿的牢笼。 几年后，勖存姿去世，喜宝变成最富有的女人，但她明白，她得到了金钱，却失去了一切，青春、爱情、生命力……,亦舒1946年生于上海，祖籍浙江镇海，五岁時来港定居，中学毕业后，曾在《明报》任职记者，及担任电影杂志采访和编辑等。1973年，亦舒赴英国修读酒店食物管理課程，三年后回港，任职富丽华酒店公关部，后进入政府新闻处担任新闻官，也曾当过电视台编剧。现为专业作家，并已移居加拿大。
