,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
21,牛虻,https://book.douban.com/subject/1012637/,8.3,16272, ,伏尼契(爱尔兰) / sf,中国青年出版社,The Gadfly,李俍民,1953-07,386,13.90,平装, ,9787500601456,六月里一个炎热的傍晚，所有的窗户都敞开着，大学生亚瑟·勃尔顿正在比萨神学院的图书馆里翻查一大叠讲道稿。院长蒙太尼里神甫慈爱地注视着他。亚瑟出生在意大利的一个英国富商勃尔顿家中，名义上他是勃尔顿与后妻所生，但实则是后妻与蒙太尼里的私生子。亚瑟从小在家里受异母兄嫂的歧视，又看到母亲受他们的折磨和侮辱，精神上很不愉快，却始终不知道事情的真相。亚瑟崇敬蒙太尼里神甫的渊博学识，把他当作良师慈父，以一片赤诚之心回报蒙太尼里对自己的关怀。 当时的意大利正遭到奥地利的侵略，青年意大利党争取民族独立的思想吸引着热血青年。亚瑟决定献身于这项事业。蒙太尼里发现了亚瑟的活动后十分不安，想方设法加以劝阻；但亚瑟觉得作一个虔诚的教徒和一个为意大利独立而奋斗的人是不矛盾的。在一次秘密集会上，亚瑟遇见了少年时的女友琼玛，悄悄地爱上了她。 蒙太尼里调到罗马当了主教，警方的密探卡尔狄成了新的神甫。在他的诱骗下，亚瑟在忏悔中透露了他们的行动和战友们的名字，以致他连同战友一起被捕入狱。他们的被捕，连琼玛都以为是亚瑟告的密，在愤怒之下打了他的耳光。亚瑟痛恨自己的幼稚无知，对神甫竟然会出卖自己感到震惊，同时得知蒙太尼里神甫原来是他的生身父亲，他最崇仰尊敬的人居然欺骗了他。这一连串的打击使他陷入极度痛苦之中，几乎要发狂。他一铁锤打碎了心爱的耶稣蒙难像，以示与教会决裂。然后他伪装了自杀的现场，只身流亡到南美洲。 在南美洲，亚瑟度过了人间地狱般的13年。流浪生活磨炼了亚瑟，回到意大利时，他已经是一个坚强、冷酷、老练的“牛虻”了。他受命于玛志尼党揭露教会的骗局。他用辛辣的笔一针见血地指出，以红衣主教蒙太尼里为首的自由派实际上乃是教廷的忠实走狗。牛虻赢得了大家的喜爱。此时，他又遇见了琼玛，但琼玛已认不出他了。 牛虻和他的战友们积极准备着起义。在一次偷运军火的行动中被敌人突然包围，牛虻掩护其他人突围，自己却因为蒙太尼里的突然出现而垂下了手中的枪，不幸被捕。 牛虻的战友们设法营救他，但牛虻身负重伤，晕倒在越狱途中。敌人决定迅速将他处死。前来探望的蒙太尼里企图以父子之情和放弃主教的条件劝他归降；牛虻则动情地诉说了他的悲惨经历，企图打动蒙太尼里，要他在上帝（宗教）与儿子（革命）之间作出抉择。但他们谁都不能放弃自己的信仰。蒙太尼里在牛虻的死刑判决书上签了字，自己也痛苦地发疯致死。 刑场上，牛虻从容不迫，慷慨就义。在狱中给琼玛的一封信里，他写上了他们儿时熟稔的一首小诗： 不管我活着， 还是我死掉， 我都是一只。 快乐的飞虻！ 至此，琼玛才豁然领悟：牛虻就是她曾经爱过而又冤屈过的亚瑟。,艾捷尔·丽莲·伏尼契（Ethel Lilian Voynich 1864-1960） １８６４年生于爱尔兰科克市。原姓蒲尔，父亲乔治·蒲尔是个数学家。她早年丧父，随母由爱尔兰迁居伦敦。１８８２年，她得到亲友的一笔遗赠，只身前往德国求学；１８８５年毕业于柏林音乐学院； 其间还曾在柏林大学听讲斯拉夫学课程。１８８７年蒲尔学成归国，在伦敦结识了流亡在此的各国革命者。其中俄国民粹派作家克拉甫钦斯基（笔名为斯吉普涅雅克）对她影响最大。在他的鼓励下，她曾前往俄国旅游了两年，和彼得堡的革命团体有过联系。 １８９２年，她和一个受过她帮助、后来从流放地逃到伦敦的波兰革命者米哈依·伏尼契结婚。夫妇一起积极参与俄国流亡者的活动。伏尼契担任了流亡者办的《自由俄罗斯》杂志的编辑，她还出版了《俄罗斯幽默文集》，其中翻译介绍了果戈理和亚·尼·奥斯特罗夫斯基的作品。伏尼契还结识了普列汉诺夫、札苏里奇，并曾到恩格斯家里作客。 １８９７年，伏尼契的著名小说《牛虻》出版。苏联作家尼·阿·奥斯特洛夫斯基在他的小说《钢铁是怎样炼成的》中，曾对牛虻有过高度评价。在六七十年代的中国大陆，牛虻这个人物曾影响了许多当时的青年（参见刘小枫文）。 伏尼契还创作了其他一些作品。其中有小说《杰克·雷蒙》（1901），带有自传性质的小说《奥利芙·雷瑟姆》（1904），叙述“牛虻”离家出走后１３年的经历的小说《中断了的友谊》（1910）。 伏尼契晚年迁居美国纽约，苏联文学界人士曾到她纽约的寓所访问，并为她放映根据小说《牛虻》改编的电影。1960年7月27日伏尼契在纽约寓所去世。
22,金锁记,https://book.douban.com/subject/3017857/,8.6,61674, ,张爱玲,哈尔滨出版社, , ,2005-6,172,13.5,平装, ,9788781074519,"《金锁记》写于1943年，小说描写了一个小商人家庭出身的女子曹七巧的心灵变迁历程。七巧做过残疾人的妻子，欲爱而不能爱，几乎像疯子一样在姜家过了30年。在财欲与情欲的压迫下，她的性格终于被扭曲，行为变得乖戾，不但破坏儿子的婚姻，致使儿媳被折磨而死，还拆散女儿的爱情。""30年来她戴着黄金的枷。她用那沉重的枷角劈杀了几个人，没死的也送了半条命。"" 张爱玲在本书中在空前深刻的程度上表现了现代社会两性心理的基本意蕴。她在她那创作的年代并无任何前卫的思想，然而却令人震惊地拉开了两性世界温情脉脉的面纱。主人公曾被作者称为她小说世界中惟一的""英雄""，她拥有着""一个疯子的审慎和机智""，为了报复曾经伤害过她的社会，她用最为病态的方式，""她那平扁而尖利的喉咙四面割着人像剃刀片""，随心所欲地施展着淫威。 作者将现代中国心理分析小说推向了极致，细微地镂刻着人物变态的心理，那利刃一般毒辣的话语产生了令人惊心动魄的艺术效果。《金锁记》在叙述体貌上还借鉴了民族旧小说的经验，明显反映了类似《红楼梦》之类的小说手法已被作者用来表现她所要表现的华洋杂处的现代都市生活。",张爱玲（1920年9月30日-1995年9月8日） 张爱玲主要作品 散文集《流言》、散文小说合集《张看》、中短篇小说集《传奇》、长篇小说《倾城之恋》、《半生缘》、《赤地之恋》。晚年从事中国文学评价和《红楼梦》研究。 说张爱玲是中国文学史上的一个“异数”当不为过。文字在她的笔下，才真正的有了生命，直钻进你的心里去。喜欢张爱玲的人对她的书真是喜欢，阅读的本身就能给读书的人莫大的快感。阅读的快乐只有在她那里才可以得到，至少对我是这样。读别的书你或许能知道道理，了解知识，得到震撼，但是只有读张爱玲的文章你才是快乐的。即便是有点悲剧意味的《十八春》依然如此！
23,人间词话,https://book.douban.com/subject/1203426/,9.0,54075, ,王国维,上海古籍出版社, , ,1998-12,78,9.80,平装,蓬莱阁丛书,9787532524808,《人间词话》一书乃是王氏接受了西洋美学思想之洗礼后，以崭新的眼光对中国旧文学所作的评论，具有划时代的意义，向来极受学术界重视。本书并约请当今著名专家黄霖为之导读，不仅梳理其理论框架，剔抉其精义要眇，更着重揭橥其学术源流、历史文化背景，及撰作者当时特定的情境与心态，从而在帮助读者确切理解原著的同时，凸现词学大师王国维的学术个性。,
24,我只能为你画一张小卡片,https://book.douban.com/subject/1019338/,8.5,6023, ,幾米,辽宁教育出版社, , ,2002-5,115,23.00,平装,幾米作品精选集,9787538263114,《我只能为你画一张小卡片》是一本贴近生活的绘本，分为48张寄给各色人物的贺卡，清新的文学语言，因为角色的变化而显得有趣，像个带着淡淡忧愁的广播节目，低声诉说着诗人的心事。,畿米，台湾绘本作家。台湾中国文化大学美术系设计组毕业，曾在广告公司担任美术指导12年。 畿米住在台北，在家工作，为报纸、杂志、各种出版品提供图画，他喜爱现在的绘本创作事业。1998年开始创作，1999年以《向左走·向右走》一举成名，掀起港台绘本热潮。目前有多本广受欢迎的作品，卖出美、德、法、希腊、日、韩等多种版本。 作品：1998年《森林里的秘密》、《微笑的鱼》；1999年《向左走·向右走》、《月亮忘记了》、《听畿米唱歌》；2000年《黑白异境》、《森林唱游》、《我的心中每天开一朵花》；2001年《地下铁》、《照相本子》。
25,激荡三十年（下）,https://book.douban.com/subject/2380307/,8.8,18254, ,吴晓波,中信出版社 浙江人民出版社, , ,2008-1,327,42.00,平装,中国企业史三部曲,9787508610610,下卷记载1993-2008年间的企业变革。 作者以写实的手法和犀利的风格，描绘了1993—2007年部分国企和民企在改革和崛起中的艰难历程。其中有柳传志、张瑞敏、王石、马云、吴仁宝等成功的典型，也有禹作敏、牟其中、姬长孔、沈太福等昙花一现的悲剧人物。书中用编年体的写法，将1993年以来发生在中国大陆经济体制改革中的大事作了全景式的描绘，其中有政府的决策，有高层领导的指示，有亚洲金融风暴的影响，更多的是企业界人士台前幕后的种种作为。许多事实经过作者生动的描写，使人们能从宏观上看出经济体制改革的艰难和民企在突围中的奋斗，无论成功与失败，都真实地映衬出中国腾飞中沉重的翅膀。作者在企业史的写作中，摒弃了从文件到概念的模式，以鲜活灵动的典型形象，以人物为主体，以事件为血肉，勾画出这一时期中国企业界的脉动，具有一种史诗般的力量。 作者在书中说：“过去的三十年是如此的辉煌，特别对于沉默了百年的中华民族，它承载了太多人的光荣与梦想，它是几乎一代人共同成长的全部记忆。”,吴晓波，1968年生，毕业于复旦大学新闻系。财经作家，哈佛大学访问学者，“蓝狮子”财经图书出版人。常年从事公司研究，现任职东方早报社。主要出版作品：《大败局》（2001年）、《穿越玉米地》（2002年）、《非常营销》（2003年）、《被夸大的使命》（2004年）等。其中《大败局》被评为“影响中国商业界的二十本书”之一。
26,最游记,https://book.douban.com/subject/1193821/,8.0,9209, ,峰仓和也,河南大学出版社, , ,2002-9, , ,平装, ,9787810419802,负面波动袭击了人类与妖怪，化学与妖术共存的“桃源乡”，导致妖怪暴走打破了世界的均衡。为了阻止这次灾难的元凶——牛魔王的复活实验，三藏一行人踏上了前往西方天竺国的旅途。 在雪山中遇难的三藏一行被未受异变影响的妖怪耶云所救，并得知他在山中抚养了许多幸免遇难的妖怪们的孩子，而然，耶云却面临着巨大的矛盾和苦恼。三藏一行来到了一个小镇上，独自留在旅馆中的三藏面前突然出现了一个和他一模一样的人。 与此同时，外出购物的八戒等人面前也出了与自已一模一样的敌人……,
27,霜冷长河,https://book.douban.com/subject/1075495/,7.2,11566, ,余秋雨,作家出版社, , ,2000-1,472,32.00,平装, ,9787506318372,《霜冷长河》自序 余秋雨 几年前，有一次我到北京一位朋友那里却玩，见到一位异人。他见到我，双目炯炯地逼视良久，便说：“这位先生，你从小是不是产生过一种遥远的记忆，在一条长长的大河边，坐了很多年，在你边上，还坐着一个人，相差大概只有十步之遥？那人就是我。” 我笑着摇了摇头，心想，前一辈子，我身边居然坐着你？我们坐在河边干啥？你会不会见到别人也这么说？ 看得出，他对我的反应非常失望，立即满脸冷漠。我想，刚才还说前一辈子在河边一起坐了那么多年，今天突然相逢，怎么转眼就冷漠了？ 但是，应该说，他的话中有一点倒是碰巧逮着了，那就是我与河流的关系。 而且，这种关系确实也不像是童年时期形成的，似乎要远得多。我出生的村庄有河，但那河太小，我心中翻滚的一直是从未见过的大河。银亮亮，白茫茫，并不汹涌，也并不热闹，而且不止一条。这些河在哪里？为什么会如此神秘又如此长久地笼罩着我？ 长大以后，我见到了许许多多的大河，每次都会产生异样的激动。有时，请旅伴们在路边坐一坐，我要停下来看河。哪怕在再穷困的地方，一有大河，便有了大块面的波光霞影，芦荻水鸟，也就有了富足和美丽，而且接通了没有终点的远方。后来我着迷游泳，一见大一点的河流就想脱衣挥臂，直到有一年在钱塘江被一个水底漩涡所裹卷，差点上不了岸，才稍稍有所收敛。 终于获得与大河长时间亲近的机会，是近十年。 一次是长江。 长江我已航行过很多次，每次都是好几天，但都不如这一次刻骨铭心。是日本NHK电视台台引起的事情，他们想做在流动体中向全球直播的试验，已经在撒哈拉大沙漠和其它地方做过，这次选中了长江。电视直播的内容是谈话，随着几天的航行一直谈直去，谈话的一方是我，另一方是几位日本汉学家，谈什么呢？谈长江。 日本没有真正的大河，但日本汉学家们却早就从中国古代诗文中熟悉长江。他们心中的长江，是一种文化意义上的缥缈存在，他们兴奋，他们背诵，他们提出无数个问题，我坐在他们对面，先是乐滋滋地看着、听着、回答着，后来突然感受到一种从未有过的体验，有关自己与这条江的关系的体验。这种体验使得船过三峡时不再惊叹，只觉得像儿时在自家高墙的通道间抬头慢步走过，高墙下，今天有外客留夜，我要陪他们说话。 关于长江之长，日本客人们虽然早有思想准备，但在历经几天几夜的航行后看到长江还在越来越浩荡地延伸，仍然被镇住了。 我告诉他们，我家乡的小河，是长江的支脉，离这里还非常遥远。 说得有点自豪，又有点忧伤。为何忧伤，却说不清楚。好像面对一种伟大时既不敢贸然相认，又不愿断然割舍。生命的起点那么渺小又一水相通，实在让人不知如何搁置自己的感受。我现在理解了，由山峦阻隔的遥远是一种绝望，而有河流相通的遥远则是一种忧伤。那么，长江是否因自己的漫长，为中国文化增添了很多忧伤？ 正是这种忧伤，使晚风凄凄、烟水迷蒙、白露横江。这样的意象，这样的因果，就不容易与外国汉学家们沟通了。 另一次是黑龙江。 这是一条离我更为遥远的河流，遥远得无法忧伤，也没有必要绝望。它几乎就是另一个天域的存在，抽象地横卧在中国地图的上方。但是，这条河流边上有一大群作家要陪着我去漂流，他们选了段，从黑河出发，先向东，到著名的瑗珲，再向西，到呼玛，最后回黑河，也是好些个日日夜夜。 惊人的安静，但这种安静使它成了一条最纯粹的河。清亮、冷漠、坦荡，岸边没有热闹，没有观望，甚至几乎没有房舍和码头，因此它也没有降格为一脉水源、一条通道。它保持了大河自身的品性，让一件件岸边的事情全都过去，不管这些事情一时多么重要、多么残酷、多么振奋，都比不上大河本身的存在状态。它有点荒凉，却拒绝驱使；它万分寂寞，却安然自得。很快它会结冰，这是它自己的作息时间表，休息时也休息得像模像样。据作家刘邦厚先生说，他少年上学时，很多同学寒假回家、开学返校，都要坐着狗拉雪橇在冰封的黑龙江上驶行十几天。半路上因严寒而丧命的事，经常发生。这种景象，实在悲壮得令人神往。 如此抽象的黑龙江，反倒特别接近我心中的河。难道，上一辈子，我曾坐着狗拉雪橇驶行在冰封的黑龙江上？也许我在半道上冻僵了？刘邦厚先生说，冻僵的人脸上的表情是欢笑的，这又有点像了，要不然怎么总有不少人奇怪我，永远欢乐得不合时宜，连企图前来抢救我的人都吓了一跳？ 那么，我上一辈子为什么会来到黑龙江？父辈们是戌边还是流放？江边是否还有家族遗留。 我一个人坐在船舱顶篷上这么想着，又一个夜晚来到了。诗人李琦从甲板上伸头看了我一眼，以为我在构思什么，走开了。不久，见驾驶舱里有人在招呼，走近前去，一个中年男子笑着说： “我是船长，你这么坐着有危险，进这儿来吧。” 在驾驶舱互通姓名，船长居然与我同姓！他眼中立即燃起异样的光彩，双手搭在我肩上，说：“本家，我们这姓在这里很少。” 从此他就不肯让我离开驾驶舱了，要我在沙发上休息。半夜，他见我睡着了，怕把我吵醒，故意让船搁浅，直到天亮。李琦口吟两句：“船搁浅了，船长没有睡着。” 几天后返回黑河，航程结束，我们匆匆告别后上岸，船长突然显得不知所措，发傻一样站在船头。事隔半天，我们在旅馆突然被一群神色慌忙的船员拦截，原来船长舍不得我这个远方来的“本家”，命令全体船员分头在黑河市的一家家旅馆寻找，终于找到，便把我和同船的全体作家一起请到一家豪华饭店，把几天的租船费全部请客了。宴席间，他“本家”长、“本家”短地说了成百上千个“本家”，连作家们都觉得这种亲近劲儿有点不可思议。 一条梦中的长河，一个同姓的船长，一番奇异的亲热，加上那次幽默的搁浅后的酣畅沉睡，沉睡在中华大地北端界河的中心，沉睡在天苍苍、水泱泱地彻底寂静中，这一切，我都归因于自己与河流的神秘缘分，尤其是与黑龙江。 在这深冬季节，黑龙江应该是坚冰如砥了吧？现在还有一批批的狗拉雪橇吗？但到了这个地步，河已冬眠，因此也已经不成其为河。我所期待的，是春潮初动、冰河解冻的时分；而更倾心的，则是秋风初起、霜天水影的景象。为什么更倾心？因为只有那个时候，春天的激情早已减退，夏天实用也已终结，大地霜降，河水骤冷，冷走了喧闹的附加，冷回了安详的本体。凉凉的河水延绵千里，给收获的泥土一番长长的宁静，给燥热的人间一个久久的寒噤。 这是我心中的至高美景。我之所以无法在热带定居，一个显而易见的理由，是看不到霜冷长河的雄伟长卷。看不到这个，我的生命就被抽走了一份本源性的气质，即便走向了精致，也会琐碎和疲塌。 正由于此，当我读到罗素把人生比作长河的文章时，贴心之感可想而知。在这个天才比喻的鼓励下，我愿意以霜冷长河的图景为背景，来谈谈人生，特别是谈谈因经霜而冷峻了的中年人生。 到今天早已明白，自己一生是来寻找河流的，一旦找到，就等候那个季节。这种寻找和等候，将会一直延续下去，但我已不再心焦，因为我已经一次次地找到、等到，并把找到、等到的图景，描绘给别人，赠送给读者。 说到这里我后悔了，不该那么轻慢地对待北京的那位异人。 他说我上辈子在河边坐了很多年，这是多好的机语，我怎能摇头？ 十步之外还有人坐着，陪伴着我，是不是他，不要紧，重要的是长河在流，我坐着。我既然坐了很多年，也就没有错过霜冷季节。我的上辈子竟然如此有幸？怪不得这辈子从小就在追忆。应该向异人说声谢谢才是。 一九九九年一月二十二日夜,余秋雨，1946年生，汉族，浙江人。文化史学家、艺术学教授、博士生导师。现任上海戏剧学院教授上海写作学会会长。十余年来越野历险万公里，实地考察了中华文化在内的人类各大文明的兴衰脉络，沿途写下了《文化苦旅》、《山居笔记》、《霜冷长河》、《千年一叹》、《行者无疆》等著作。这些著作出版后，一直位居全球华文书排行榜前列。
28,闍河魅影,https://book.douban.com/subject/1464716/,8.7,10644, ,筱原千绘,日本小学馆, , ,1990,28卷,37.00,平装, ,9787200208030,夕梨，被古老的土耳其王妃从21世纪带到了斯托塔帝国。王位的争夺战把她卷了进去！是危险也好，是幸福也好，在她不经意发现自己已经深深的爱上了卡尔之时，一切都不重要了！只要与他在一起，是进敌营亦或是做俘虏，是做挂牌的侧妃还是人人敬慕的战争女神，满心都是他的温柔与关怀……离奇的庞大历史剧在筱原老师精妙的笔下脱茧…… 夕梨，这个坚强、善良、聪慧、女孩成了至高无上的‘易修塔’。可她咬紧牙关超越一切困难都只为了卡尔……正像他对卡尔说的那样“如果你认为我对你有用，就把我留在你身边吧……”他得到了女孩羡慕的一切：又帅又声明显赫的男友，人民的爱戴，一群疯狂的迷恋者（如拉姆塞斯、桑那查……）可她得到这一切的背后曾付出过多少？我想不必我说大家也应该知道吧？ 或许，你会认为她太过完美。是的，她不象贵族女子一样高傲：“假易修塔”那一章，她曾轻轻的抱起地上得了七月热的孩子；她不羡名利 ：<桑那查被皇后利用>的那一节，她身着平民的衣衫，对嵌满宝石的衣服看都不看一眼……可是当你看了<分兵征战> 那一篇就会明白她也是一个有血有肉的人…… 十字路口上，夕梨骑着阿斯兰，犹豫着：一头是她回家的路，另一头是通往生死未卜的卡尔的城池…… 一阵迷乱的风吹过，前方是一片迷雾。风儿抚过她忧郁的脸庞，弄乱了她的短发……终于！她勒转马头，在三姐妹等人欢呼中奔向卡尔的怀抱…… 作者把人物刻画的如此有血有肉真是让人惊叹！如果没有那一阵风的存在，她毫不犹豫的直奔卡尔而去，实在让人觉得虚伪！正是她的真实与人格魅力才让“夕梨”这个名字深深的印在每个读者的心头！ 一望无际的沙漠上，卡尔与夕梨骑着骏马在蓝紫色的天空下彼此追逐着……筱原千绘——这位著名漫画家成功的诠译了这个不落俗套的生死恋。,筱原千绘(Chie Shinohara) 生日：2月15日 出生地：神奈川县 血型：O型 星座：水瓶座 兴趣：开车兜风、打高尔夫球 出道作品：《红色传说》（刊登于1981年《皇冠》冬季号） 获奖经历：作品《魔影紫光》荣获第32回小学馆漫画大赏。
29,蔡康永的说话之道,https://book.douban.com/subject/5317075/,7.1,60342, ,蔡康永 / 熊宝 插图,沈阳出版社, , ,2010-10,167,25.00,平装, ,9787544143158,《蔡康永的说话之道》是蔡康永的第一本实用书，在“说话”多年之后，首次尝试教人“说话”。本书开端康永哥便许下宏愿：这本书会令“本来已经很讨人喜欢的你，在未来变得更讨人喜欢”。本书包括40篇精彩短文，每篇都是让谈话变美的醍醐味，并配以熊宝绘制的令人喷饭的搞笑插画，如同蔡康永的主持风格一样犀利俏皮，饶有情趣。,蔡康永，台湾著名的节目主持人、作家。与小S搭档主持的综访谈节目《康熙来了》在大陆拥有超强人气。曾出版《LA流浪记》《那些男孩教会我的事》等多部畅销书，是台湾公认的“搞怪才子”。
30,CLOVER（VOL.1--4）,https://book.douban.com/subject/1439894/,8.7,8427,日本,"CLAMP

副标题",, , , ,4册,4.20, , ,9789573450399,【vol.1】 葉 a leaf 在森林之中的小鳥 tiny wings in the forest 唱歌少女 the singing waif 鳥籠 the cage 迷宮 a maze 貓 the cat 收音機 a radio 踪跡 a trace 情債 a debt 花 a flower 會議 parliament 苜蓿草 clover 電話 a telephone 飛翔於夜空之中的有翼之魚 winged fish that flies through the night 豹 a leopard 傷痕 the scar 歌 a song 不應該存在之物 nonexistent 互道晚安 goodnight 追踪 pursuit 翅膀 feathers 【vol.2】 翅膀 feathers 遭受干擾的追踪 white-out 雖然相同，卻又有些不同 the one and not the same 夜 night 有關於我的事 about me 記憶 memory 移動裝置 the vehicle 想要到達的目的地 the destination 妖精遊樂園 the fairy park 三片葉 trefoil 心情 mind 天馬 pegasus 影畫 shadow-play 殺意 homicidal intent 最後的 the one last 改變呀 change 然後呢 and then 心 heart 葉 the leaf 【vol.3】 夢之中的妖精之夢 fairie's dream in a dream 織葉 oruha 在後台的小鳥之巢 bird's nest backstage 在籠中的小鳥之巢 bird's nest in a gilded cage 再會之花 flower of reunion 蟲之眼 bug-eye 一個人 alone 二個人 two 我能聽見 I can hear 開始之時 is beginning 沒有人知道的二重唱 duet no-one knows 魚之眼 fish-eye 謊 deceit 小鳥打給小鳥她的電話— phone from bird to bird 被送來給小鳥的小鳥 bird given to bird 接觸 contact 貓之眼 cat's eye 約定 promise 舞台 stage 小鳥的悄悄話 bird's secret conversation 雨 rain 只為了特定的一個人所唱的歌 song sung just for one 鳥之眼 bird's eye 小鳥心中的小鳥 bird in the heart of bird 第一次的會面 how do you do? 小鳥和小鳥創造的歌 song that bird and bird make 小鳥她們的秘密之歌 bird's secret song 只有小鳥們才知道的二重唱 duet only bird knows 永恆的一夜 night that does not go 小鳥和小鳥的秘密 secret between bird and bird CLOVER clover 人之眼 man's eye 小鳥的淚 bird's tear 為了已經永遠消失的小鳥之小鳥 bird for bird gone 小鳥所創造的小鳥 bird that bird made 【vol.4】 有著四片葉的苜蓿草 FOUR-LEAF CLOVER 有著三片葉的苜蓿草 THREE-LEAF CLOVER 歌唱聲 SINGING VOICE 聽見的聲音 HEARD VOICE 呼喚聲 CALLING SOUND 通訊 COMMUNICATION 約定 A PROMISE 血 BLOOD 一人 ALONE 被放逐的人 THE HUNTED 追逐者 THE HUNTER 線 LINE 反應 REACTION 蜘蛛之巢 SPIDER WEB 守護者小鳥的歌 SONG TO WATCH OVER BIRD 回歸之處 A PLACE TO RETURN TO 雨 RAIN 5 FIVE 4 FOUR 3 THREE 信賴 CONFIDENCE 任務 MISSION 印 A SEAL 願望 A WISH 對苜蓿草而言的幸福是 BLISS OF CLOVER 髮與情話 HAIR AND CARESSES 鏡與接觸 MIRRORS AND TOUCH 好焦躁 IRRITATION 因為不知道所以非常想知道 WANT TO SEE BECAUSE I SEE NOT 為每個人而唱的歌 A SONG SUNG FOR EVERYONE 兩人齊聽的歌曲 A SONG FOR COUPLE'S EARS 獨自一人唱著的歌 SONG SUNG ALONE 憤怒 ANGER 窗戶外 OUTSIDE THE WINDOW 請你要小心 BE CAREFUL 離別 SEPARATION 淚 A TEAR 二葉 TWO-LEAF 我將脫胎換骨 BEING REBORN C->R C->R 我也 ME TOO,"CLAMP是4人组合的笔名。 clamp是一个全部由女性成员组成的漫画工作室从1989年正式出道,几经吐纳、锤炼,现在的CLAMP实际上只有四人：大川七濑(Nanase Ohkawa)、五十岚皋(satsukiIgarashi)、猫井三宫(Mick Nekoi)、阿巴巴(Mokona Apapa)。其中阿巴巴负责分格和做画,接下来五十岚皋负责画框线和贴网点纸,而画稿最终由猫井三宫完成。大川七濑小姐毕业于早稻田大学文学系,在CLAMP中负责剧本创意,是CLAMP中的灵魂人物。"
31,HUNTER X HUNTER 1,https://book.douban.com/subject/1424555/,8.9,12289, ,冨樫義博,文化傳信有限公司,HUNTER X HUNTER, ,1998-10,183,HKD 30.00,平装,HUNTER X HUNTER,9789626916278,《幽遊白書》作者另一受歡迎力作！每一期都掀起極大搶購熱潮！ 為了尋找多年不見的爸爸，小岡決定成為父親一般優秀的獵人。為了達成心願，他開始踏上崎旅程，與他的同伴一起接受被認為是超級難關的獵人測試！ 極度熱賣之作，與《幽遊白書》一樣同屬佳作！,
32,中国少年儿童百科全书（全四册）,https://book.douban.com/subject/1028409/,9.4,17589, ,林崇德 主编,浙江教育出版社, , ,1991-4,约 2800,168.00,平装, ,9787533830953,浙江教育出版社出版的《中国少年儿童百科全书》(双色版)作为中国第一部少年儿童百科全书，自1991年儿童节出版以来，一直热销全国，被誉为国内图书市场的“常青树”。 6000多个知识条目、200多万字的阐述说明，在少儿类的百科书中堪称“巨无霸”，沉甸甸地诠释着世界的丰富精彩，也让孩子们充分体验到有问必答的满足。6000多幅生动精彩的彩色图片结合国际流行的版面设计大大提升了百科全书的视觉表现力，让阅读者获取知识的过程成为享受。版面上精心设置的各种小栏目更在细节处展现了新一代百科全书对多媒体、网络等先进手段的吸收运用。贯穿全书各个不同知识领域的“参见”栏目如网络上的“链接”一般，让读者在不知不觉中提高举一反三的自主学习能力。趣味盎然的“拓展阅读”则像多媒体软件界面上的按键，有助于培养少年儿童主动联想的思维模式，使他们在探求、思考中获益、成长。与以往种种传统百科全书相比，这套彩图版百科全书以更加新颖、多样、前沿的表现形式，涵盖了天文、地理、政治、经济、军事、科技、文化、艺术、法律、宗教等诸多领域，为中国少年儿童架构了一座国际化的知识体系，在广度、深度和新度上代表了当前百科全书的最新发展成果和水平。,
33,不朽,https://book.douban.com/subject/1060117/,8.6,13989,捷克,米兰·昆德拉,上海译文出版社, ,王振孙 / 郑克鲁,2003-06,412,24.00,平装,米兰·昆德拉作品系列（2003版）,9787532730506,歌德谈到不朽当然和灵魂的不朽毫无关系。这是另外一种世俗的不朽，是指死后有留在人记忆中的那些人的不朽。任何人都能得到这种伟大程度不等，、时间长短不一的不朽，每个人从青少年时代起就可以有这个向往。我在童年时代每星期日都到一个摩拉维亚村子去闲逛；据说这个村的村长在他家的客厅里放着一只没有盖盖子的棺材，在他对自己感到特别满意的适当时刻，他便躺进这口棺材，想象着自己的葬礼。他一生中最美好的时刻莫过于躺在棺材里梦想；就这样，他居住在他的不朽中。,米兰・昆德拉，小说家，出生于捷克斯洛伐克尔布诺，自1975年起，在法国定居。长篇小说《玩笑》、《生活在别处》、《告别圆舞曲》、《笑忘录》、《不能承受的生命之轻》和《不朽》，以及短篇小说集《好笑的爱》，原作以捷克文写成。最新出版的长篇小说《慢》、《身份》和《无知》，还有随笔集《小说的艺术》和《被背叛的遗嘱》，原作以法文写成。《雅克和他的主人》，系作者戏剧代表作。
