,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
23,欢乐英雄,https://book.douban.com/subject/1264579/,8.8,16727, ,古龙,珠海出版社, , ,2005-8,616,28.00,平装,古龙作品集,9787806070628,成书于1971年。当时是古龙巅峰时期，是古龙个人最爱的作品。但因为小说与一般传统的武侠小说有着许多不同，叙述也是采用了散文化的笔法，因此在一些读者中间并未得到好评。但也有一部分读者认为这是古龙最好的作品之一。全书围绕郭大路、王动、燕七、林太平四人的友谊展开。四个人有着不同身世、不同性格，每人都有一个秘密，秘密的连续揭露推动了情节的发生发展。四个秘密的背后有着更深层次的故事，江湖中的新人老人，穷人富人，男人女人都不能避免的故事。故事随着这些秘密的揭发而展开。四个主人公坚持着自己做人的信念，在贫穷中获得欢乐与友谊。,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。
24,变身,https://book.douban.com/subject/3865832/,7.1,28063,日,东野圭吾,南海出版公司,変身,赵峻,2009-07-01,234,22.00,平装,新经典文库·东野圭吾作品,9787544244848,成濑纯一：普通的相貌、普通的经历、普通的工作、普通的性格，典型的到哪里都随处可见的那种人。工作两年，不好不坏，性格懦弱……唯一比较拿手的就是画画，并在买画材的时候认识了在油画店工作的小惠，然后象普通人一样陷入热恋。本该充满着幸福与宁静的生活，却被始料不及的一宗抢劫事件打乱——为了救一名小女孩，成濑被抢劫犯用枪射杀！ 醒来后的成濑被告知由于发生了亿分之一的奇迹，医院用刚好死去的别人的右脑移植到他遭枪击，受到破坏的右脑，手术奇迹般地成功。苏醒过来后，虽说有医生的详细解说和安慰，但自己的大脑有一半是别人的，有别人存在于自己的脑中。带着这份疑问的成濑忐忑不安地回到阔别已久的工作岗位和爱人身边，可慢慢地，他发现自己的身心正逐步发生一些变化，于是他决定要调查捐赠者的生前事迹以及为何自己会越来越暴躁的真正原因…… 《变身》属于一个写作意外，东野圭吾称之为自己“唯一有灵光闪耀”之作，评论界将这部作品与《分身》、《平行世界的爱情故事》并称为“东野私小说三部曲”。,东野圭吾，日本著名作家，1958年生于大阪，直木奖、推理作家协会奖、江户川乱步奖、本格推理小说大奖等日本重要文学奖项得主，出道20余年来作品逾60部。 早期作品多为精巧细致的本格推理，随着写作功底浸润日深，涉及领域也不断延伸，对社会现象的剖析日渐精微。后期笔锋越发老辣，文字鲜加雕琢，叙述简练凶狠，情节跌宕诡异，故事架构几至匪夷所思的地步，擅长从极不合理之处写出极合理的故事，功力之深令人瞠目骇然。
25,小姨多鹤,https://book.douban.com/subject/3012517/,8.6,31333, ,严歌苓,作家出版社, , ,2008-4,274,28.00,平装16开, ,9787506342490,二战进入尾声，日本战败投降，大批当年被移民来中国东北企图对中国实施长期殖民统治的普通日本国民被抛弃。十六岁的少女多鹤即为其一，在死难多艰的逃亡中，她依靠机智和对生的本能的渴望逃过了死亡，被装进麻袋论斤卖给了东北某小火车站站长的二儿子张俭作为传宗接代的“工具”。张俭的哥哥据传因为抗日而被日本人杀害，张俭的老婆朱小环因日本鬼子的惊吓导致流产，从此不能生育。国仇家恨的大背景下，日本少女多鹤的介入，使得整个家庭的关系变得暧昧和怪异。 新中国成立后，日本女人多鹤的身份不仅在张家成为重大的情感和伦理问题，在整个社会主义新中国的民间生活中也成了巨大的政治问题。因为多鹤是张俭欲拒还休、欲罢不能的另一个女人，是生活在朱小环身边的情敌，也是张家三个孩子的生身之母，她的身份和地位成了纠缠张家几十年的头疼事。同时，如何掩盖多鹤的日本人身份也成了张家挥之不去的梦魇。张俭的解决之道是，让多鹤成为朱小环的“妹妹”，孩子们的“小姨”；然后再通过不断的搬迁来遮掩多鹤的日本身份以及畸形的家庭关系。这个奇特的家庭组合在动荡的政治环境和困窘的经济生活中飘摇度日。 几十年下来，日本人多鹤默默而固执地以“整洁、较真”等品质影响着这个家庭，而朱小环等张家人则以 “随遇而安”、“凑合活着”等生活理念改变着多鹤。残酷无奈而又充满吸引力的生活因着他们善良的本性使他们活成了不能分开的一家人。,严歌苓，美籍华人，出生于上海。从军十五年，1986年发表第一部长篇小说，1989年赴美留学。获哥伦比亚艺术学院文学硕士学位。现为好莱坞专业编剧。出版有《一个女兵的悄悄话》、《绿血》、《花儿与少年》、《第九个寡妇》、《一个女人的史诗》等长篇小说《女房尔》、《美国故事》等多部中短篇小说集。
26,一光年的距离有多远,https://book.douban.com/subject/1021597/,6.7,13305, ,曾炜,南海出版公司, , ,2003-09,336,20.00,平装, ,9787544225939,卓小茵妈妈出生于老上海的名门世家，对女儿最大的愿望就是一定要做个淑女，嫁到有头有脸的人家，在妈妈一哭二闹三上吊的攻势下，虽然卓小茵最大的梦想是当一个出色的电影导演，但她最后还是进了女子学院。从此，天生就有男孩性格的她陷入了苦恼不堪的生活。为了向着自己的梦想而努力，小茵和死党成立了“茵”DV社，打算自编自导自演一出故事，用DV拍出来。安臣杰--青藤学校的天之骄子，俊朗的外表、富裕的家境、出众的学业，使他成为了女孩子们目光的焦点。小茵所拍摄的DV电影，男主角人选也同时锁定在安臣杰的身上。而当发现安臣杰就是自己小时候的玩伴之后，她更是不能免俗地喜欢上了这个耀眼的阳光男孩。可是，在安臣杰的心中，早就有了心仪的女孩子--女子学院的学生会主席，十全十美的女生代表任雪儿。尽管坚持着自己喜欢的人是雪儿，可是，安臣杰还是在不知不觉中被小茵所吸引，却也在不知不觉中抗拒着这股吸引力。他拒绝了小茵的表白，把自己的好朋友樊君瑞介绍给小茵，最后还答应雪儿一起出国留学。小茵的DV拍摄的是一个爱情故事，但她没有想到的是，属于她自己的爱情也随着她所编的那个故事，悄悄地展开了……,炜，52集电视动画长片《我为歌狂》策划、编剧，26集电视动画系列片《咕噜先生》编剧，长篇小说《我为歌狂》，长篇小说《爱上爱情》，长篇小说《心的1/2》，话剧《我为歌狂》编剧。
27,你們我們他們,https://book.douban.com/subject/1368256/,8.1,3890, ,幾米,大塊文化, , ,2003-6-25,120,NT$ 360,平装,幾米作品,9789867975973,關於愛情，你們我們他們都有話要說。 關於愛情，你們我們他們也無話可說。 《你們我們他們》原是幾米在報紙上的專欄，幾米因為創作了《向左走向右走》而有許多座談會邀約演講，這些邀約要談的愛情主題嚇壞了他，因為幾米覺得談情說愛是需要才華的！但是後來卻因為報社主編指定主題邀稿，因此才有了這本以愛情為主題的《你們我們他們》。 千古以來歌頌愛情的文學創作不可勝數，《你們我們他們》書中對於愛情的態度卻是質疑居多，雖然書中人物多是雙雙對對，但是幾米讓對稱產生矛盾，於是抒情的幾米不見了，小小甜蜜的愛情成了穿插點綴；一針見血的論調，辛辣諷刺的文字，這是一本摻雜了人生百味的愛情圖文書， 本書描述愛情的同時也撩撥了你們我們他們的愛情觀。 ﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡ 野獸總是對美女說， 雖然我外貌醜陋駭人， 但是我有一顆善良動人的心。 而野貓在靠近小黃鶯時， 也深情款款地說出同樣的話。 ﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡﹡ 她一直堅持寧缺勿濫， 相信最好的值得耐心等待。 偏偏最後掉落的紅蘋果，通常是酸的， 而驚心動魄的偉大愛情，通常不是等來的。,近年來國內最炙手可熱的繪本作家。1998年8月首度出版個人的繪本創作，1999年以《向左走‧向右走》、《聽幾米唱歌》和《月亮忘記了》三部作品，展現出驚人的創作力和多變的敘事風格，後又以《地下鐵》、《照相本子》……等多本優質繪本在出版市場興起了一陣持續至今熱力不減的繪本創作風潮。幾米讓「圖像」成為另一種清新舒潔的文學語言，在他的作品裡營造出流暢詩意的畫面，散發出深情迷人的風采。目前擁有7本廣受大家喜愛的作品，不只在國內出版市場締造出銷售二十餘萬冊的佳績，更賣出美國、德國、法國、希臘、韓國、日本等多國版權。 學界和媒體多次以「幾米現象」為主題分析討論。 Studio Voice雜誌選為亞洲最有創意的五十五人之一。多部作品改編為音樂劇、電視劇和電影，動畫《微笑的魚》並榮獲2006年柏林影展國際評審團特別獎。2007年Discovery「台灣人物誌」六位傑出人物之一。 幾米
28,夏天·烟火·我的尸体,https://book.douban.com/subject/3801097/,7.8,20561,日本,乙一,当代世界出版社, ,王华懋,2009-6,148,20.00,平装,乐读文库,9787509005163,那年夏天，我九岁，然后，我死了。幼小的凶手惊恐地、沉着地奔忙于藏匿 我的尸体在与死亡的游戏中，孩子们究竟是更加狡黠，还是更加天真？,乙一（Otsuichi），1978年10月21日出生于日本福冈县，本名安达宽高。被誉为日本文坛新一代“恐怖小说精英”，日本评论家盛赞其为难得一见的天才。其作品在日本国内多次获奖。深受日本和港台地区读者喜爱。
29,三个火枪手,https://book.douban.com/subject/1203244/,8.3,11307, ,大仲马,上海译文出版社, ,郝运 / 王振孫,1996-3-1,757,27.2,精装, ,9787532718214,《三个火枪手》是法国十九世纪作家大仲马1844年出版的小說Les Trois Mousquetaires，又译作《三剑客》或《三劍俠》。 《三劍客》於1843年3月至1844年7月在巴黎《世紀報》上連載，法國文學批評家阿爾梅拉在《亞歷山大‧仲馬和〈三劍客〉》一書中指出：「三位才華大相逕庭的作家共同寫出這部小說：庫爾蒂茨制訂了梗概和情節；馬凱擬了初稿；仲馬賦予它生動的敘述、對話、風格與生命。」。1907年中國的伍光建翻译為《侠隐记》，多有刪節，後來李青崖從法文譯出全書，取名《三個火槍手》。 故事内容是平民出身的达达尼昂到巴黎投军，加入国王路易十三的火枪手卫队，和其他三个火枪手成为好朋友。他们为了保护王后奥地利的安妮的名誉，抗击红衣主教黎塞留，击败黎塞留设置的重重障碍，前往英国，从白金汉公爵那里取回王后的钻石，挫败了黎塞留挑拨国王和王后的阴谋。,
30,少年残像,https://book.douban.com/subject/1873281/,8.7,6238, ,由贵香织里 / 由貴香織里,白泉社, , ,1998,179,JPY 410,コミック, ,9784592124979,少年残像》 ——令人厌烦的游乐园圆舞曲在脑中回响，举起刀，将那些肮脏的人渣都送进地狱，这样最好，至少比下流的活着要干净多了！但是，你——罗路，我唯一的天使！在我疯狂的世界中，只有你最美丽！你那璀璨明亮的影像，深深残留在我的脑海之中—— 安德利昂，你喜欢我吗？如果你杀了我之后，敢吃我的身体的话，就杀了我吧！因为我想成为只属于你的东西！那是我们最初的约定，你总算把我救出来了……终于让我得到了自由—— 人性的诉求与支撑，超越了肉体的爱情，颠覆性的爱可以毁灭一切——不能没有你，所以永远不要离开我！,作者：由贵香织里 生日：12月18日 出生地点：日本东京市 血型：B 星座：射手座 性格特点：易冷易热的女人，毫无记忆和毅力 处女作：1987年的《夏服的绘理依》 很早就开始学习漫画的由贵香织里，其第一年的习作是《吸血鬼之恋》。得到漫画挑战赛准入选奖的《爱情追缉令》是她在刊载处女作前的最后一部习作，曾被由贵笑称为不可能会得奖的作品。1987年，由贵的处女作《夏服的绘理依》在《别册花与梦》秋之号上刊载，受到读者的欢迎，从此，由贵就一发不可收拾——《残酷的童话》、《沙砾王国》、《戒音》、《毒伯爵该隐》、《天使禁猎区》，部部佳作接连推出，不仅强力震撼了众多读者，也在世纪末的日本漫坛刻下了“由贵香织里”的大名 出道前作品：《When A Heart Beats》 1987年 《夏服的绘理依》 1987年 《恶魔一族》 1988年 《橘色限时炸弹》 1989年 《Tokyo Top》 1990年 《洛杉矶的惊险之旅》 1990年 《时间停止的少年》 1991年 《Double》 1992年 《回应石》 1992——1993年 《螺子》 1993年 《砂砾王国》 1991——1994年《毒伯爵该隐》、《情伤茱丽叶》、《谁杀了知更鸟》、《卡夫卡》、《赤羊之刻印》 1994——2000年 《天使禁猎区》 1996年 《戒音》 1998年 《少年残像》 2000年底 《路易革命之白雪姬》 2001年2月 《路易革命之荆棘公主》 2001年4月 《螺子》 2001年5月始 《毒伯爵该隐》连载又开!《God Child》系列 2003年 《夜行爱人专门店 》11月《 GOD CHILD》结载
31,九州·缥缈录Ⅱ·苍云古齿,https://book.douban.com/subject/1431779/,8.9,13561, ,江南,新世界出版社, , ,2005-9,230,20.00,平装,九州书系,9787801878977,成帝元年，东陆平安，没有战事。 那一年北辰升入中州的星野，光芒如剑，有流星雨浅落，毁伤了几处地方的农田。钦天监不安，把星图呈在了太清宫皇帝座前。稍隔几日，又有下唐东宫地下的祖陵起火，把营建数百年之久的数十座正殿配殿烧成了灰烬。皇帝新即位，以为是不祥之兆，特赦天下的囚徒，又免贫困地方共十二城的税赋，亲自登雷眼山太苍峰祭天，上《罪已祈文》，入冬才返回天启。 帝都史官所不曾记录的，是下唐国武殿都指挥息衍自请为蛮族世子吕归尘的老师，开始教习行兵布阵的学术。 在南淮城乡多雨的秋天里，老人揭开丝锦，端详着古老的巨剑。 剑里那些不能解脱的魂魄还在咆哮，真正的腥风血雨，已经在东陆的天空上卷起了墨黑的阵云。,江南，男，安徽合肥人。目前的身份是作者，以及媒体经理。代表作品有《此间的少年》、《一千零一夜之死神》、《九州·缥缈录》系列、《光明皇帝》系列等。
32,草样年华Ⅱ,https://book.douban.com/subject/1432422/,7.2,9357, ,孙睿,长江文艺出版社, , ,2005-9,248,18.00,平装, ,9787535430984,最值得回味的校园生活剪影：课桌上的画像、臭球鞋、女生宿舍的暖壶、在双杠上飘荡的书包…… 《草样年华Ⅱ》是《草Ⅰ》的延续和发展，最受读者关注的邱飞和周舟的恋情，在《草Ⅱ》中有了大结局。孙睿说，现在回首《草样年华》，感觉文字粗糙、情节幼稚。《草Ⅱ》无疑是《草Ⅰ》的最新升级版，成长中的孙睿以更加精炼的黑色冷幽默，让你在捧腹大笑之余，心头还不免有一丝忧伤。真实地描述了北京20多岁年轻人的当下生活，是一部讲述成长、记述成长的青春祭。纪录属于你、我、他的时代。 《“中国十大青春小说”之一的《草样年华》，在04年热销30多万册后，草迷们对续集的呼声不断。近来，孙睿终于完成了续集，由长江文艺出版社出版。和《草1》不同的是，《草样年华2》经过反复修改，并且精心打造。这部青春小说的书里书外，都洋溢着浓厚的校园气息，从封面、插图，到勒口，都有最值得回味的校园生活剪影：课桌上的画像、臭球鞋、女生宿舍的暖壶、在双杠上飘荡的书包……插图上配的文字更是经典的爆笑孙式语录。,孙睿，男，1981年出生北京工业大学毕业，代表作《草样年华》。2004年之前，没人知道孙睿是谁，而仅仅几个月时间，一本《草样年华》已让孙睿跻身“5大偶像”的行列了。
33,我的精神家园,https://book.douban.com/subject/1482200/,9.0,6184, ,王小波,中国人民大学出版社, , ,2006-1,185,16.80,平装, ,9787300070513,《我的精神家园》是王小波杂文作品的精选，这些作品内容深刻而幽默、思维独特，带给读者精神上极大的乐趣。 王小波以经验主义和自由主义为其思想渊源，站在平民的视角，用平民的写作方式，以犀利的批判意识，为我们展示了一个纯粹的精神家园，给这个世界带来了一道闪电，照亮了许多人的心。我们在他的精神家里中穿行着，感受着他对思想、对自己、对写作的真诚、徜徉其中，我们分明听见了他从天堂里发出的笑声和他充满机智妙趣的耳语。,王波于1952年生于北京。中学毕业后在云南、山东等地下乡，先后做过农场职工、农民、工人和民办教师。曾就读于中国人民大学和美国匹兹堡大学。在北京大学和中国人民大学任过教，最终辞职，专事写作。1997年辞世，被誉为中国的乔伊斯。
34,偷偷爱着你,https://book.douban.com/subject/2063819/,8.0,8278, ,中条比纱也,白泉社, , , , , ,平装, ,9789861731964,憧れの人に会う為に、アメリカから桜咲学園に転入した少女・芦屋瑞稀。だけどそこは男子校で…瑞稀の男子校での生活を描いた「花ざかりの君たちへ」全23巻。,"中条比纱也（NAGAJO HISAYA）： 生日：9月12日 星座：处女 血型：B型 出生地：大阪 向各位征集作者照片 履历——中条是这两年急速窜红的作者。成名作品《偷偷爱着你》的连载前期，她还在给其他漫画家做助手，现在她已经是《花与梦》的主打作者之一。对于《偷偷爱着你》这部作品，瑞稀这个爱做梦的少女不惜女扮男装去追求自己憧憬的对象，这个最初的塑造很是吸引入，加上后来出现的各种的怪人，以初出道的漫画家而言已是难能可贵。但是她毕竟是唯美派少女漫画家，因此下在人物设定上面的力气要比剧情多的多。 喜欢的电影：《ID4》、《这个杀手不太冷》、《生死时速》、《异形》、《蔷薇的名字》、《侏罗纪公园》、《砂之惑星》、《STAND BY ME》…… 喜欢的食物：汤类食物,豆腐料理,混有肉、鱼、蔬菜等加汤炖煮成的乌冬或是咖喱乌冬。 偶像：TOKIO、KINKI KIDS、岛田绅介、中谷美纪…… 收藏品：天使物品、特别是天使翼的设计品 作品： 《心之果实》 《青涩梦幻曲 》全1卷 《纯情失意症》全2卷 《偷偷爱着你》 《二人法则》 《真夏犯罪者》 《17罗曼司》 《消失的声音》 《夏之栏》 《砂糖公主》 《Wild kiss》 《渴望之月》 《For You》"
35,卡尔维诺文集（第三卷）,https://book.douban.com/subject/1066165/,9.3,4439,意,伊塔洛·卡尔维诺,译林出版社, ,吴正仪,2001-9,404,21.00,精装,译林世界文学名著·现当代系列,9787806570968,卡尔维诺钟爱童话这一艺术形式，熟稔童话的特征、手法，自然也偏爱在小说中运用童话的手法来写现实的人和事。《我们的祖先》是这一艺术手法占主导地位的标志。 《我们的祖先》三部曲，由《分成两半的子爵》（1952）、《树上的男爵》（1957）、《不存在的骑士》（1959）三部小说组成。 三部曲没有一个共同的人物或共同的情节脉络来把它们连缀；但共同的思想内涵，共同的艺术探索，把它们合成一个有机的整体，即这三部小说都采用童话的手法，来表现当代社会里的人被摧残，苦苦追求自身的完整性的遭际。,伊塔洛·卡尔维诺（1923-1985）是意大利当代最有世界影响的作家。他在四十年的创作实践中，不断探索和创新，力求以最贴切的方法和形式表现当今的社会和现代人的精神，以及他对人生的感悟和信念。他的作品风格多样，每一部都达到极高的水准，表现了时代，更超越了时代。他于1985年猝然逝世，而与当年的诺贝尔文学奖失之交臂，但他在国际文坛上的影响与日俱增，他的创作日益受到人们的关注。
36,Level E,https://book.douban.com/subject/1370274/,9.3,6011, ,富樫義博,集英社授權天下出版, ,蘇錦明,1995, , , , ,9789625858692,充滿意外和幽默感的外星人王子,
37,我们去哪儿,https://book.douban.com/subject/1868896/,7.7,5318, ,Benjamin,中信出版社, , ,2006-8,153,24.00,平装16开, ,9787508607108,《我们去哪儿》是开本、厚度和《地下室》差不多的一本书，而这本小说和《地下室》的区别是：《地下室》重男人情义；《我们去哪儿》尝试写写那些风里雨里的所谓爱情。 这部带有自传体色彩的长篇小说是漫画写手本杰明在历经一年，认真体会日韩漫画和畅销小说的风格后，揣摩其人物、语言、场景变换的特点，推出的新作。《我们去哪儿》代表着80后第一次对生活发出了成熟的质疑。 漫长的时间漫长的等待，这本书里的每一件小事，跨越了作者在北京的整整三年。书里的每一个主角，每一个姑娘，每一个少年。在这三年里笑着出现，然后隐没，失败在风里。 似水的流行狂风中少年黑发丝丝消散，青春的身材瘦弱了又强悍最终还是拱低了腰背；姑娘们纷纷盛开然后再次老去，曾经的美丽避开了日光不敢看镜子；热血青年变成没出息小资。 再一次唏嘘时间过得真快，而叹气声还未落地，春夏一晃太阳昏黄了。时光用更快更快的速度飞逝，铁面无私从未停止。完全不理睬我们的成长，骄傲，伤心，成功和堕落。为什么如此脆弱的身躯被时光拽着飞跑，竟然没有纷纷散了架？一种的磕磕绊绊坑坑洼洼，我们残缺不全的尸骨，丢散在每一个快乐和美好。,张彬（BENJAMIN），毕业于大连轻工业学院服装设计专业。1998年9月赴天津。绘画了短篇漫画《Sena与情人》。1999年5月，回到北京，靠大量的兼职广告工作生活。2000年3月，创作了短篇漫画《夏天没有的花》。同时和几个志同道合的好友组织了“赤红漫画社”。作品相继在漫画主流媒体上发表，并尝试用CG进行创作，并出版过相关书籍。作品厚重尔飘渺，有极强的感染力，以写实尔达意境为主。 主要作品： 《夏天没有的花》<漫友> ，《下午课堂的幻想》 <梦幻总动员> ，《SENA & 情人》<科幻世界画刊> 。著有画集《ONE DAY》、《REMEMVER》，小说《地下室》等。
38,吉祥寺咖啡屋,https://book.douban.com/subject/1898609/,8.1,5425, ,宮本夕生,Wiley, , ,2002-9-9,640,940.00,Hardcover, ,9780470841471,舞台は東京都武蔵野市、若者が行き交う吉祥寺のとあるカフェ。そこはお店の外観が変っていたり、内装がとてもオシャレだったり、メニューが独創的だったりするわけではなくごくごく普通のカフェである。紅茶やコーヒーの香りが立ち込める、どこの街にもありそうなカフェなのだがそこのメニューにあるケーキ等のスイーツはとても人気で、更にそこで働いている男の子達も人気の的なのであった。 超が付くほどの潔癖症でしっかり者で店のチーフを務めている栗原太郎、その太郎と犬猿の仲で美女が絡むと意欲100倍で突っ走るフロア担当の大久保真希、ケーキ作りの一流だがかなりの不気味さを兼ね備えたキッチン担当の皆川ひふみ、体育大に通う貧乏学生で、仕事ではドジばかりしているものの何処か憎めない面を持つアルバイトの徳見秀太、家がお金持ち、女の子の容姿でおっとりしているかと思いきや、キレると信じられないような怪力を披露する一ノ宮純。後に登場するアマゾン帰りの元傭兵でオカマ言葉を使う筋骨隆々にしてサバイバル能力の持ち主・菜積浩伸と言ったそれぞれに個性を持った6人の若者たちが繰り広げる、思わず微笑んでしまうようなドタバタ劇である。もはやカップや食器が割れる音はBGMと化している。そして6人の行動・言動にストレスが溜まり、胃を痛める日々が続くマスター・三鷹雄一。そしてさらにCafe吉祥寺の前に堂々と立ちはだかる牛丼屋の店長である桃子。カフェ激戦区・吉祥寺での営業を続けていくことができるのか。果たして…。,
39,怪诞心理学,https://book.douban.com/subject/3908032/,7.3,18519,英,理查德·怀斯曼,天津教育出版社,Quirkology: The Curious Science of Everyday Lives,路本福,2009-07-01,268 页,25.00,平装, ,9787530957554,你走路的方式会透露出你的哪些性格？为什么女性的征婚广告最好由男性来写？全世界最好笑的笑话是什么？为什么有些人竟然会回忆起不曾发生过的事情？为什么女性驾驶员更容易超速行驶？夏天出生的人和冬天出生的人谁的运气更好一些？真心的笑容和虚假的笑容都打着哪些难以掩饰的烙印？…… 本书是作者和诸多卓越心理学家研究成果的结晶。它为读者打开了一扇重新认识自己和他人的窗户，书中的实验让我们意识到：其实人类的行为并不像我们想象的那么难以预测。这些独具匠心的实验读来一定会让你回味无穷、拍案叫绝，如果将其作为茶余饭后的谈资或用来搞活聚会气氛也会是一个不错的选择。,理查德·怀斯曼（Richard Wiseman），拥有“英国大众心理学传播第一教授”的头衔，他在包括欺骗、运气、幽默和超自然等不寻常领域的研究享誉国际，他是英国媒体最常引用的心理学家，他的研究在英国超过150个电视节目上播出。他定期出现在英国广播公司第四电台做节目，有关他工作的专题报道更是频频出现在英国各大出版社和报刊杂志上。
40,经济学原理（上下）,https://book.douban.com/subject/1028842/,9.1,21694,美国,格里高里·曼昆,机械工业出版社, ,梁小民,2003-8,323；410,88.00,平装,华章教材经典译丛,9787111126768,此《经济学原理》的第3版把较多篇幅用于应用与政策，较少篇幅用于正规的经济理论。书中主要从供给与需求、企业行为与消费者选择理论、长期经济增长与短期经济波动以及宏观经济政策等角度深入浅出地剖析了经济学家们的世界观。,"N. 格里高利·曼昆（Nicholas Gregory Mankiw, 1958- ），美国经济学家。29岁即成为哈佛大学历史上最年轻的终身教授之一。曾就读于麻省理工大学、普林斯顿大学。现为哈佛大学经济学教授，同时担任马萨诸塞州剑桥的一个非营利性智囊团——国家经济研究局所属的货币经济计划部主任，还被聘为国会预算办公室及波士顿联邦储备银行的顾问。曼昆同时还供职于ETS考试研发委员会下的经济学高阶水平考试委员会和NBER商业周期委员会。"
41,阿茲卡班的逃犯,https://book.douban.com/subject/1401161/,8.9,5708,英,J·K·罗琳,皇冠文化出版公司, ,彭倩文,2001-7,507,新台币299,平装,哈利波特,9789573318002,『佛地魔的僕人已被束縛了十二年之久，今晚午夜以前，他將幫助佛地魔東山再起……』 哈利波特升上三年級了，占卜學教授卻對他發出可怕的預言，到底『佛地魔的僕人』指的是誰？ 暑假才剛要結束，阿茲卡班監獄就發生了空前的越獄事件！傳言逃犯天狼星·布萊克就是十三年前出賣了詹姆和莉莉的人！現在他將矛頭指向哈利波特，因此連一向安全的霍格華茲學校，也進駐了魔法界最令人膽寒的獄卒『催狂魔』負責守護，校園裡一片風聲鶴唳！ 除了要防範天狼星·布萊克的偷襲行動，更讓哈利波特覺得丟臉的是，他一碰到全身罩著斗篷、陰森恐怖的『催狂魔』就會昏倒！同時寒意竄入他的胸膛、腦袋裡不斷出現莫名的尖叫聲，並吸去他所有快樂的感覺。哈利波特要如何對抗『催狂魔』的威脅，並趕在午夜時限到達之前，找出潛伏的佛地魔僕人，阻止一場大災難的發生呢？,J.K.羅琳：全世界最會說故事的魔法媽媽。一九九〇年，二十四歲的羅琳，坐在前往倫敦的誤點火車上，『哈利波特』咻地闖進了她的生命。透過車窗，彷彿看見了一個黑髮瘦弱、戴著眼鏡的小巫師在對她微笑。十年後，『哈利波特』成了風靡全球的童話人物。從小就喜歡寫作的羅琳，是個單親媽媽，因為找不到工作，只能靠著微薄的失業救濟金養活自已和女兒。為了逃離又小又冷的房間，她總是窩在住家附近的尼可森咖啡館裡寫作；因為沒錢點餐，所以每次只點上一杯卡布奇諾，一字一字的寫下『哈利波特』的故事。結果，《哈利波特》才一出版，便以驚人的魔力風靡全球，羅琳在一夕之間，就從不為人知的貧單親媽媽，一躍成為蜚聲國際的暢銷作家。《哈利波特》在全世界所折起閱讀風潮，更被譽為『文學界的披頭四狂熱』。羅琳說，《哈利波特》是一本會帶給她快樂的書，顯然毫無疑問的，對讀者來說也是一樣的！
42,荷包里的单人床,https://book.douban.com/subject/1032945/,7.7,7557, ,张小娴,南海出版公司, , ,2001-1,172,12.00,平装,张小娴作品集,9787544217644,作者1997年5月完成这部作品。这是一个关于暗恋的故事。女主角苏盈苦苦地暗恋着秦云生。运云生虽然最后接受了她，但他心里思念的，是一个永远不会回来的女人。无论苏盈多么努力，他最爱的，始终是一个逝去的情人。苏盈伤心地说：“世上最遥远的距离，不是生与死的距离，不是天各一方，而是我站在你面前，你却不知道我爱你。” 最遥远的距离，是你心里没有我。,张小娴：香港女作家。1995年推出第一部长篇小说《面包树上的女人》而走红文坛，继亦舒之后，成为香港最受欢迎的言情小说家。她的作品善于描写都市的男欢女爱，深受年轻读者的欢迎，往往新作一出版就会登上畅销榜。
43,蜂蜜與四葉草 1,https://book.douban.com/subject/1418297/,9.2,8399, ,羽海野千花,玉皇朝出版集团, ,郑盈盈,2004-8-4, , , ,蜂蜜與四葉草,9789628864560,"就读美术大学的竹本,真山,森田3人住在一个便宜公寓里的只铺着六块草席.外加厨房3块,没有洗澡的房间,虽然过着贫穷的日子,但对3人来说丝毫没有影响对生活的热爱. 就这样平凡生活当中的某天,3人通过花本老师的介绍.认识了他的侄女,像少女一样娇小可爱的插斑生久美.就像是明明中注定似的,竹本和森田似乎都对花本一见钟情. 但是两人的求爱表现恰恰是相反的,相对与无意中的简单易懂,但又有些苯拙的竹本来说.森田的那些极度难懂的爱情表现却经常让周遭为难.3人的爱情表现交错中,森田就不用说了,竹本甚至是久美连互相的心情也没察觉到,时间就这样流逝而去. 另一方面,真山强烈思念着建筑设计师理花.真山一心一意想用自己的真诚来希望换得理花的爱.但理化却因为他的执着而感到心情沉重.真山虽也注意到一心关心着自己的同年纪的山田的心情,却不能给她回报~~ 想要填补心灵空缺的真山,不能接受真山爱的理化,只是喜欢真山却留不住他的山田. 从此生活就围绕着以两个各自感到痛苦的三角关系为中心,各自的心情,各自的烦恼,而展开一串串虽然有些悲伤却又有趣的单恋故事~~",
