,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
50,寻常放荡,https://book.douban.com/subject/1046175/,7.4,2404, ,欧阳应霁,生活·读书·新知三联书店, , ,2004-12,164,29.80,平装,Home书系,9787108022004,每个人保存旅行的方式各不相同，用文字来书写整个旅行的经验是一种，用照片纪录旅途的人与物也是简便的方法，欧阳应霁则用了他所擅长的图像与文字，为我们呈现出 85 年以来的旅人地图。 看图说故事，一则影像接着一则影像，令人感动着什么（或人感动着什么影像），仅仅是为了一个影像，我们去旅行，碰触着感动我们的那个形象，在旅途中我们又讶异于前所未见的世界风景，慢慢沉浸于所有的场景中，思索回忆的造型。 非线性的旅行私语，切片式的旅行告白，欧阳应霁节奏简洁的诉说陌生风景，慢慢将旅行时的情绪能量凝结成这本小书，让人进入心旅行的奇航。,欧阳应霁 当被问到为什么要选择创作的路，他回答说，因为有趣。当被问到是什么叫他一直兴高采烈地走下去，他回答说：就是好玩。 他一路放肆贪玩，却又专一迷恋文字和图像之间的微妙暖昧，不小心也很自然地跨界破例―― 相信旅行，钟情漫画，关注设计，沉迷杂志，狂恋音乐，爱恨美食…… 自香港理工大学设计系获取荣誉学士及哲学硕士以来，长期对现代家居生活及建筑设计潮流观察研究，大量撰写相关评论推介文章，发表于大陆、港、台报章杂志。出版有生活写作系列《一日一日》、《寻常放荡》、《两个人住》、《回家真好》、《设计私生活》及《半饱》。文字写作以外同时热衷漫画创作，出版有《我的天》、《爱到死》、《小明》、《三七廿一》、《我的天使》等漫画系列及专辑。 停不了――矢志做个贪心的，快活的，认真的跨媒体导游。
51,社会心理学,https://book.douban.com/subject/1476651/,9.0,26407,美,戴维·迈尔斯,人民邮电出版社, ,张智勇 / 乐国安,2006-1,504,68.00,平装,新曲线·心理学丛书,9787115138804,《社会心理学》这本书被美国700多所大学或学院的心理系所采用，是这一领域的主导教材，已经成为评价其他教材的标准。 这本书将基础研究与实践应用完美地结合在一起，以富有逻辑性的组织结构引领学生了解人们是如何思索、影响他人并与他人建立联系的。是人们了解自身、了解社会、了解自己与社会之间关系的最佳的指导性书籍。,戴维·迈尔斯自从获得爱荷华大学的博±学位之后，就在密歇根的霍普学院工作，成为那里的John Dirk Werkman心理学教授，并且开设了多门社会心理学的课程。霍普学院的学生邀请他在毕业典礼上发言并评选他为“最杰出的教授”。 迈尔斯曾在30多种科学书籍和期刊上发表过多篇论文，包括《科学》、《美国科学家》、《心理科学》和《美国心理学家》等。除了学术著作和教科书，同时他还致力于把心理科学介绍给广大民众。他在许多杂志上发表过科普类文章，如《今日教育》和《科学美国人》。
52,人淡如菊,https://book.douban.com/subject/1255598/,7.6,3624,加,亦舒,南海出版公司, , ,2002-10,190,12.00,平装,亦舒精选,9787544222457,在英国留学的乔景仰英籍中年教授纳梵的学识和人品，深深地爱上了他。毕业后，乔回到香港。由于思念日甚，乔无心工作，重返英国后，成为纳梵的情妇。纳梵却无法承受来自社会和家庭的巨大压力。 乔母将女儿许配给留学生陈家明。由于家明的劝戒，乔对往事略有所悟，在无奈与忧伤中，黯然回到香港。,亦舒，言情文学女作家。原名倪亦舒，兄长是香港作家倪匡。她生于上海，在香港成长、工作，现居加拿大。曾在《明报》任职记者及担任电影杂志采访记者和编辑。后赴英国留学，任职酒店公关部。进入香港政府新闻处担任新闻官，七年后辞职。
53,顽主,https://book.douban.com/subject/1151876/,8.1,7324, ,王朔,云南人民出版社, , ,2004-1,292,21.00,平装,王朔文集,9787222039483,《顽主》(珍藏版)都是十年前或更早的时候写的，那时我很自以为是，相信很多东西，不相信很多，欲望很强，以为已知的就是一切了。这些书里的人、情景和一些谈话是那时我经历过的，在生活中也不特别，仅仅因为我不知道更多的东西，才认为有趣，虚张声势地写下来。这些情景不在了，这些人也散了，活着的也未老先衰，我也不再那么说话和如此看待自己，所以有时我觉得自己失去了继续写作的能力。年轻的时候认为有很多重要的在前面，只要不停地奔走就能看到，走过来了发现重要的都在身后发生了，已经过去了，再往前又是一片空白。对过去，没有什么可遗憾的，也没有任何偶然，都是必须经过的，我不信一个人可以有两个以上的选择。,
54,牡丹亭,https://book.douban.com/subject/1073708/,9.0,13548, ,汤显祖,人民文学出版社, , ,1963-4-1,292,14.50,平装,中国古典文学读本丛书,9787020015092,《牡丹亭》是明代大曲家汤显祖的代表作，这时作家的思想和艺术都已经成熟。明代话本小说《杜丽娘慕色还魂》为《牡丹亭》提供了基本情节。《牡丹亭》在《惊梦》《寻梦》《闹殇》各出的宾白中还保留了话本的若干原句。在小说中，杜丽娘还魂后，门当户对的婚姻顺利缔成；而在戏曲中，汤显祖进 行了脱胎换骨的创造性劳动，把小说中的传说故事同明代社会的现实生活结合起来，使它具有强烈的反礼教、反封建色彩，焕发出追求个性自由的光辉理想。 女主角杜丽娘是古典戏曲中最可爱的少女形象之一。出身和社会地位规定她应该成为具有三从四德的贤妻良母。她的人生第一课是《诗经》的首篇《关雎》。传统说法认为它是“后妃之德”的歌颂，是最好的闺范读本。她却直觉地认出这是一支恋歌。在婢女春香的怂恿下，她偷偷地走出闺房。“不到园林，怎知春色如许”，春天的大自然唤醒了她的青春活力。她生活在笼罩着封建礼教气氛，几乎与世隔绝的环境中，眼睁睁地看着青春即将逝去，她却无能为力，不由自主，只好把炽热的感情压制在心中。汤显祖没有因袭前人小说戏曲中一见倾心，互通殷勤，后花园私订终身的手法，而安排杜丽娘在游园之后和情人在梦中幽会；幽会以后，接着描写她第二次到园中《寻梦》。《惊梦》和《寻梦》是杜丽娘郁积在心中的热情的爆发，也是她反抗现实世 界的实际行动。 《牡丹亭》的感人力量，在于它具有强烈地追求个性自由，反对封建礼教的浪漫主义理想。这个理想作为封建体系的对立面而出现。善良与美好的东西都属于杜丽娘。汤显祖描写杜丽娘的美貌很成功，而描写杜丽娘的感情和理想的那些片段更具魅力。《牡丹亭》写出，她不是死于爱情被破坏，而是死于对爱情的徒然渴望。通过杜丽娘的形象，《牡丹亭》表达了当时广大男女青年要求个性解放，要求爱情自由、婚姻自主的呼声，并且暴露了封建礼教对人们幸福生活和美好理想的摧残。,汤显祖（1550—1616），江西临川人。十四岁进学，二十一岁中举。少年时受学于泰州学派创立者王艮的三传弟子罗汝芳。泰州学派和当时占统治地位的程朱理学异趣。万历三年 （1575），汤显祖刊印了第一部诗集《红泉逸草》。次年，他在南京国子监游学，刊印了第二部诗集《雍藻》（佚）。作于万历五年至八年（1577—1580）的诗一百四十三首（题）和赋三篇、赞若干首编为（问棘邮草），曾受到诗人、曲家徐渭的热情称赞。从隆庆五年（1571）起，汤显祖接连四次往北京参加三年一度的进士试。后两次考试时，他已经颇有文名，受人瞩目，却因谢绝首相张居正的延揽而落选。万历五年（1577）考试失利，他试作传奇《紫箫记》三十四出，全剧未完。 万历十一年，张居正逝世的次年，汤显祖才考中进士。次年秋，任南京太常寺博士。两年后改任詹事府主簿。后升南京礼部祠祭司主事。汤显祖一到南京，就卷入新旧两派朝臣的斗争， 以致他的未完成旧作《紫箫记》也被怀疑为讥刺朝政，遭到查禁。万历十五年，他把未完成的《紫箫记》改写成《紫钗记》。 万历十九年（1591），他上了一道《论辅臣科臣疏》，对朝政作了猛烈的抨击，被贬为广东徐闻县典史。万历二十一年（1593），汤显祖被任命为浙江遂昌知县。万历二十六年弃官回到临川。传奇《牡丹亭还魂记》在此时完成。万历二十八年完成《南柯记》，次年创作《邯郸记》。这时出世思想对他影响日深。《邯郸记》反映了封建大官僚从起家发迹直到死亡的历史，作者所否定的并不是人生一般。 万历三十四年，当汤显祖五十七岁时，他的《玉茗堂文集》在南京刊行。他在万历四十四年（1616）逝世。五年后，《玉茗堂集》问世，编刻草率，缺点不少。
55,神谕之夜,https://book.douban.com/subject/2160292/,8.1,3111,美,保罗·奥斯特,译林出版社,Oracle Night,潘帕,2007-7,216,18.50,平装,译林世界文学名著·现当代系列,9787544700337,大病初愈的作家希德尼偶然路过中国人张生开的小店，对其中一本蓝色笔记本爱不释手，这本亲切而魔幻的笔记本把他重新带回写作，故事在纸上快意地流淌，写作是他唯一能够投入的生活方式。然而接下来的九天里，一连串神秘事件的发生却使他开始怀疑：是否字句如谕示，牵引现实与未来……,保罗·奥斯特（Paul Auster），1947生于纽约。小说家、诗人、翻译家和电影编剧。曾和王颖合导电影《烟》。《纽约时报》曾将他形容为“穿上胶鞋的卡夫卡”。其作品《纽约三部曲》、《孤独及其所创造的》曾引起文坛热烈讨论，作品中接合了欧洲风味的前卫、感性，笔端带点忧郁，文体清澈，并擅用嘲讽式的象征主义。此外，他经常运用文学游戏使故事生动，并在每一本新书中鞭策自己彻底重塑风格，是勇于创新的当代作家之一。
56,不过如此,https://book.douban.com/subject/1016204/,7.2,4158, ,崔永元,华艺出版社, , ,2001-7,325,19.00,平装, ,9787801423344,崔永元在书中“交代”了曾把小狗养在单位里，与领导逗闷子的恶作剧；再往后，读者又获悉了崔永元为了白天电视台台长不经意的一句问询，半夜里辗转反侧，想睡无法入睡的煎熬。于是，眼看着小崔痛苦不堪地一只一只地数着羊——采取“人工催眠”方法，读者却开心得自愿放弃睡眠，津津有味地消遣起小崔的苦大“愁”深来…… 切肤之痛，名人尤难承受。小崔却“刀工”上乘。自嘲起自己来一点儿不客气，不小气。大男人的意气风发，横扫一切自恋、自赏，于是，大家看到一个与荧屏前的“遭”人瞩目，“挨”人仰视的大腕相去甚远的血肉之躯。他反省自己的一举一动；他宽宥那个年代母亲打孩子的不得已；他总之台上台下，怎么也找不出做名人的感觉——“链接”的朋友都是读者不认识的一群普通人，字里行间却跳动着他一颗平常心。 外国有句谚语，叫做：“实话是我们最宝贵的东西，所以我们应该节省着用。”但崔永元在书中延续了他在《实话实说》里的风格。其中对他的领导调侃，让人在会心一笑之余，又不禁为他捏一把汗，这么写顶头上司，行吗？ 崔永元说，38年长成一个萝卜，现在一片一片切给大家看。他说过谎、他挨过打、他让老师刻意修理过、他做过买卖……他人生中的种种体验，信手写来。,崔永元：1963年生于天津，父亲为军人，四岁时举家进京，在北京丰台上小学至高中，1981年考入北京广播学院新闻系。1985年毕业后进入中央人民广播电台任记者，精力旺盛，不安于现状，先客串中央电视台策划东方时空等节目，1996年以《实话实说》主持人崭露头角，大受欢迎，1998年正式调入中央电视台。
57,诛仙1,https://book.douban.com/subject/1316622/,8.3,16482, ,萧鼎,朝华出版社, , ,2005-6,270,22.00,平装,诛仙,9787505412132,自太古以来，人类眼见周遭世界诸般奇异之事：电闪雷鸣、狂风暴雨，又有天灾人祸，哀鸿遍野，决非人力所能为，所能抵挡。遂以为九天之上，有诸般神灵；九幽之下，是阴魂归处，阎罗殿堂。于是神仙之说，流传于世。然而，纵然是世人眼中修真的仙人，终也脱不尽凡人的情欲，由此生出一段荡气回肠、由折幽微的故事来。 柔弱少年张小凡，无意间卷入了天音寺与青云门的一段隐秘争斗之中，经历过险恶江湖，游历过神奇天地，纷乱的红尘中，倔强地走着自己的路。苍天无尽，仙凡无边。一段与命运抗争的勇者的传奇之旅就此展现……,萧鼎，男，福建人。特立独行，寄情写作。长篇奇幻系列小说《诛仙》在台湾一经出版，即飙升至港台畅销书冠军榜，以其天马行空的想像、雄健恢宏的叙事迅速成为华语奇幻文学巅峰之作，扬名海外。网络点击数超过三千万人次，被誉为可媲美还珠楼主《蜀山剑侠传》的国内新一代有浓郁中国风骨的奇幻精品巨著。
58,九州·缥缈录Ⅲ·天下名将,https://book.douban.com/subject/2253753/,8.7,9977, ,江南,新世界出版社, , ,2007-9,218,22.00,平装,九州书系,9787802282834,一轴腥风雨的乱世长卷。 其实这个故事的主角并非《九州缥缈录》前两部的姬野和吕归尘，这一部是关于白毅、息衍和羸无翳的故事…… 随着东陆四大名将、雄狮赢天翳和朔北部的白狼们出场，我们将进入胤末燮初真正的战场…… 这是一个悲哀的年代。英雄们刚刚诞生在钢铁的摇篮里，世界在动荡和战火中挣扎。王权已经旁落，怀着野心的人竟相踏入战场，在乱世中夺取自己的一席之地。北辰之神狰狞的铁手高悬在乱世众生的头顶，旧时代注定将被摧枯拉朽地毁去，而新的时代建立在战士的尸骨和妇孺的血泪上……,江南，男，安徽合肥人。目前的身份是作者，以及媒体经理。代表作品有《此间的少年》、《一千零一夜之死神》、《九州·缥缈录》系列、《光明皇帝》系列等。
59,薄荷关系,https://book.douban.com/subject/1999037/,7.7,6420, ,吉住涉,, , , , , ,平装, ,9787805068732,故事講述一對孖生姊弟：南野諾維（弟弟）及南野瑪利亞（姊姊），自小便感情非常要好。兩人本來就讀同所初中：東山中學園，但瑪利亞對另一所初中森之宮學園的籃球部教練一見鍾情，所以她藉諾維天去旅行時偷偷地轉校到森之宮去。諾維當然是為了搶回瑪利亞而緊隨她轉到森之宮去。因為女生宿舍才有空位，在理事長的許可下諾維唯有假扮女生。男生假扮女生當然有很多不便，諾維亦因為和瑪利亞的樣貌非常相似，被校內的學生喻為漂亮的姊妹花。在森之宮裏瑪利亞和諾維亦各自展開甜蜜的愛情生活。,吉住涉 WATARU YOSHIZUMI 性别：女 生日：6月18日 职业：漫画家 星座：双子座 血型：A 出生地：日本东京都 最满意的作品：果酱少年（台名：橘子酱男孩） 出道：1984年在《RIBON ORIGINAL》初夏号发表《过激的浪漫》 毕业于一桥大学。出道以来一直在月刊《RIBON》上发表作品。作品以爱情题材为主，画风甜美。 和小花美穗同是集英社下一少女杂志的顶梁柱作家。其作品清新自然，人物形象可爱，颇受女生们的欢迎。 作品: 《过激的浪漫》 短篇 《和天使冒险》 短篇 《Green age》 短篇 《游戏四重奏》 全1册 《帅气女朋友》 全9册（又名：《银海佳人》） 《橘子酱男孩》 全8册（有动画版）（又名：《果酱少年》） 《只爱你一人》 全2册 《薄荷关系》 全6册 《一起散散步》 全3册 《魔法留学生》 全5册（有动画版） 《因为喜欢你》 全3册（又名：《就是喜欢啊》） 《BABY IT'S YOU》 短篇 《PxP》 短篇 《cherish》 全3话 《スパイシーピンク》 未完
60,近所物語,https://book.douban.com/subject/1369776/,8.8,3453, ,矢澤愛,尖端,近所物语, , ,192, ,平装,芳鄰物語,9780614376586,"故事从实果子和熏两个人的青梅竹马关系开始,一天一天地长大,直到熏的身边出现了舞会女孩茉莉子学姐,才让实果子和熏开始去重新认识两个人的关系,实果子一直依赖着熏,在她十六年的生活里都是和熏一起度过,当熏意识到自己喜欢的竟是住在对面的实果子,并没有跟实果子表白,和一群朋友组成了AKINDO的社团...",矢泽爱 处女作：《那个夏天》（1985年集英社《ribon》杂志） 诞生日：1967．3．7、双鱼座、B型 兵库县出生、现居住于神奈川县 身高：168cm 性格：粗枝大叶（？） 特长：服装设计 学历：大阪モード学园中途退学 崇拜的人：矢泽永吉 喜欢的食物：朱古力 喜欢的音乐人：THEYELLOWMONKEY（简直是爱死了！~） 兴趣：看电影、煲电话粥、阅读书本杂志、科幻小说等等 喜欢的的书：流行通信、音乐与人等等 Collection：现在还没有任何特别的收集品 ThreeSize：极秘！（笑） 鞋之大小：24.5cm 耳环位置：右边一个、左边两个。（和实果子一样） 最害怕的东西：蝶蛾的幼虫 喜欢的漫画：MONSTER浦泽直树（人生中最感动之漫画） 喜欢的BrandName：VIVIENNEWESTWOOD 喜欢的电影：VELVETgoldmine 喜欢的影星：MorganFreeman、NicolasCage
61,國史大綱（上下）,https://book.douban.com/subject/1046492/,9.4,15832, ,錢穆,商务印书馆, , ,2013-8,914,76.00,平装,钱穆学术著作,9787100017664,這是一部中國通史，因用大學教科書體例寫成，不得不力求簡要，僅舉大納，刪其瑣節。內容於學術思想，政治制度，社會風氣，國際形勢，兼有顧及，惟但求其通為一體，明其治亂盛衰之所由，聞其一貫相承之為統，以指陳吾國家民族生命精神之所寄。至其人物之詳，事業之備，則待教者讀者之自加參考，自為引伸。本書主旨則在發明其相互影響，及先後之演變發展，以作國人如何應付現時代之種種事變作根據之借鑒。,錢穆(1895—1990)，中國現代歷史學家、。江蘇省無錫人。字賓四。筆名公沙、梁隱、與忘、孤雲。錢穆九歲入私塾，熟習中國的傳統文獻典籍。十三歲入常州府中學堂學習，1912年因家貧輟學，後自學。1913-1919年任小學教員。1923年後，曾在廈門、無錫、蘇州等地任中學教員。1930年以後，歷任燕京、北京、清華、四川、齊魯、西南聯大等大學教授，也曾任無錫江南大學文學院院長。1949年遷居香港，創辦了新亞書院，任院長，從事教學和研究工作至1964年退休為止，期間曾獲得香港大學、美國耶魯大學名譽博士稱號。1966年，錢穆移居臺灣臺北市，在“中國文化書院（今中國文化大學）”任職，為中央研究院院士，臺灣故宮博物院特聘研究員。1990年8月在臺北逝世。錢穆著述頗豐，專著多達80種以上。其代表作有《先秦諸子系年》、《中國近三百年學術史》、《國史大綱》、《中國文化史導論》、《文化學大義》、《中國歷代政治得失》、《中國歷史精神》、《中國思想史》、《宋明理學概述》、《中國學術通義》和《從中國歷史來看中國民族性及中國文化》等。此外還有結集出版論文集多種，如《中國學術思想史論叢》、《中國文化叢談》等。
62,莲花,https://book.douban.com/subject/3274182/,8.5,6453, ,安妮宝贝,万卷出版公司, , ,2008-10,210,25.00,平装, ,9787807592082,年轻女子庆昭身患疾病，滞留高原，静等死亡。中年男人善生刚刚结束追名逐利的暄腾往日，内心长久压抑的黑暗苏醒，准备去与世隔绝的墨脱，寻访旧友内河。内河是被世界遗忘的女子，命运多舛。一路上善生向庆昭讲述自己和内河的往昔，雅鲁藏布江江河谷的奇崛险阻，恰似叙述中依次展开的一代人苦痛而流离的蜕变过程…… 在新作《莲花》中，安妮宝贝坚持了一贯的冷冽风格。女子在拉萨遇到可以结伴一程的男子，这男子生命的一端，连接现实人生中的真实和虚妄，而另一端，是艰难至极的徒步长旅。他们两人穿越雅鲁藏布江大峡谷，去看望他讲述中的女子。这样三个生命，在异地的相逢，当往事渐渐清晰起来，前路依旧渺茫……,安妮宝贝，畅销书作家。已出版的长篇小说、短篇小说集、摄影图文集有《告别薇安》《八月未央》《彼岸花》《蔷薇岛屿》《二三事》《清醒纪》《莲花》七部作品。现居北京，从事写作、旅行、编剧等。
63,苔丝,https://book.douban.com/subject/1205373/,7.8,6014, ,托马斯·哈代,译林出版社, ,孙法理,1994-5-1,378,10.20,平装, ,9787805673097,故事发生在英格兰南部的德瑟特。傍晚，暮色笼罩着辽阔的田野，一群少女穿着白色的连衣裙，戴着白花编成的花冠，踏着明快的乡村舞节奏，在草坪上跳舞。她们中间有个姑娘叫苔丝，生得秀丽、端庄，周围没一个姑娘比得上她。然而，就从这一天起，厄运一直追随着她。 她的父亲约翰•德皮菲尔德刚才听本村的牧师说，德皮菲尔德其实是古老骑士名门德伯维尔的直系子孙。穷极潦倒的约翰听后信以为真喜出望外，赶紧把这喜讯告诉了老婆乔安娜。乔安娜想起了在德兰特山那边，住着一位姓德伯维尔的有钱的老太太。于是他们决定让苔丝去认这门本家。苔丝为了想帮助家里度过苦日子，勉强答应了，但心里很忧郁。 第二天，苔丝穿着素净的长裙，挽着一只篮子走进了德伯维尔家。她畏畏缩缩不敢前进，正待她想往回走时，一个男子的声音叫住了她：“喂，漂亮的妞儿，有何贵干？”他就是老太太的儿子亚雷克·德伯维尔。他叼着支烟，慢慢朝苔丝走来。苔丝很窘，结结巴巴地说出了原委。“穷亲戚。”亚雷克明白了。其实，他知道“德伯维尔”和“德皮菲尔德”是两个完全不同的姓氏，再说，他家的姓氏“德伯维尔”也是用高价买来的，所以根本没“亲戚”这回事。但他还是说动母亲让她在养鸡场干活。因为，他已被苔丝的美貌吸引住了。 在德伯维尔家，养鸡场的活不算重，老太太也不算难侍候，只是亚雷克时时缠着她。一天晚上，苔丝和其她女工一块到邻村去参加舞会。舞会结束时，天已很晚了。天上月光皎洁，她们三五成群地回村去。一个叫卡尔的姑娘，头上顶着只柳条篮子，糖浆从缝里漏出来淌在她背上，遭到大家的取笑。她无处发火，竟朝着苔丝骂了起来：“你这个贱货，你以为有那个男人宠着，就神气啦……”苔丝很委屈。这时，亚雷克骑着马出现在她们中间，他知道了事情的原委，就叫苔丝上他的马。 亚雷克赶着马走进了森林。苔丝睁着疲乏的眼睛问：“您走错路了吧？”“管它呢。这是英格兰最古老、最美丽的森林。今晚多美，我愿这良辰美景永无尽头……”苔丝有些不安，但听到亚雷克说他已送了一匹马给她家时，又有些感激。亚雷克拿起了苔丝的手偷偷吻了一下，又要拥抱她，本能的恐惧使苔丝猛力将亚雷克推下马去。亚雷克跌倒在地，头撞在树桩上鲜血直淌。苔丝紧张而又歉疚地蹲在他身旁抽抽嗒嗒地哭了。亚雷克趁势把她拥进怀里热烈地吻她。苔丝被这长长的吻陶醉了，情不自禁地依偎在他怀里。亚雷克慢慢解开了她小夹的纽扣，撩起她的裙子，将整个身子扑上去。此时才清醒了的苔丝拼命挣扎，但已无济于事了…… 从此，穿着粗布衣的苔丝不见了，亚雷克把她打扮得雍容华贵，但这些遮不住苔丝的满腔愁苦，她决定回家，再也不想做亚雷克的玩物了。当苔丝走进村里看见自己的家时，禁不住泪流满面。 几个月以后，亚雷克的孩子出世，但不久便夭折了。苔丝掩埋了孩子后在布莱克莫尔山谷的一家牧场找到了一份挤牛奶的工作。场主待人很和气，同事们也相处得很好，苔丝的心情开始好了起来，她觉得以前的那段经历似乎已经很遥远了。这时，有个年轻人闯进了她心中，他叫安吉尔，是牧师的儿子，到牧场来是专学挤扔的。安吉尔也在心中深深地爱着苔丝。一天，苔丝在野外挤牛奶，安吉尔走到她身边，突然抱住她给了她久久的一吻。安吉尔走后，苔丝仰靠在牛背上，心荡神驰。 安吉尔向苔丝求婚了，这使苔丝陷入了矛盾和痛苦中。她爱安吉尔，安吉尔是她苦难生活中唯一的希望，她不愿失去他；但她又不能欺骗安吉尔，对他隐瞒自己以往的经历。然而，一旦告诉了安吉尔，他还会爱她吗？苔丝不敢想象。但最后，苔丝还是把自己过去的一切写信告诉了安吉尔。苔丝把信塞进安吉尔阁楼的门缝后彻夜难眠。好不容易熬到天明，她神情严肃地站在阁楼下等待着判决。安吉尔终于下来了，他像以前一样热烈地拥抱了苔丝，苔丝如释重负。他们在结婚前的一段时间里，沉浸在幸福的峰巅。可是有一天，苔丝抱着野花去装点安吉尔的阁楼时，发现自己写的那封信仍原封未动地插在门板下。苔丝愣住了，经过激烈的矛盾，她终于把信塞进了自己的衣襟中。因为她太渴望幸福了。 结婚的日子终于到了，婚礼结束后，他们去郊外的别墅度蜜月。女佣把宅内布置得喜气洋洋。安吉尔把一只精致的摩洛哥皮箱放在苔丝的面前，苔丝小心翼翼地打开，眼前刹时一片珠光宝气，那是安吉尔的家传珍宝——钻石项链和耳环。安吉尔亲手给苔丝佩戴后，退后几步入神地欣赏着，安吉尔再次为苔丝的美貌而倾倒。“我要告诉你一件事，”安吉尔神情严肃，他请求苔丝宽恕他以前和一个女人厮混的事。苔丝用她热烈的拥抱回答了安吉尔。她鼓足勇气，讲了她和亚雷克的事。但安吉尔的神色立即黯淡下来，他走出房间，在宅前一条昏暗的小路上徘徊。他不肯宽恕苔丝，他只爱以前心中的那个苔丝，而不受现在这个失去了贞节的，带着没落贵族血液的苔丝。苔丝茫然地站在黑暗中，凄苦不已。 安吉尔为了名誉既不和苔丝离婚，又不愿和苔丝生活在一起。第二天，他只身去了巴西，苔丝退下了耳环、项链，回了娘家。苔丝再也没有希望了，生活又越来越艰难。父亲死了，母亲因付不出房租被赶到大街上，带了四五个弟妹到处流浪，最后只好在路边搭个帐篷聊避风雨。苔丝在各处干着苦活，流尽汗水，受尽凌辱。 苔丝曾给安吉尔写过信，但都如石沉大海，杳无音讯。直到几年以后，安吉尔在外面吃了不少苦，对以前不理解的事终于能理解了，他才意识到自己这样对待苔丝是不公正的。他还爱着苔丝，于是他赶回英国千方百计地寻找苔丝，最后在海滨一座漂亮的别墅里找到了她。但安吉尔已经来得太晚了，在她家最困难的时候，亚雷克帮助她们度过了难关，所以苔丝又跟他过了。苔丝穿着华丽的睡衣来见安吉尔，她用极冷漠的态度对安吉尔说：“……请走吧，以后不要再来了。”安吉尔无可奈何，只得伤心地走了。苔丝回到房里，伏在桌上痛哭不已。这几年来的遭遇使她太伤心了，她恨这个左右着她命运的道貌岸然的男人亚雷克！过不久，房东太太见苔丝穿着出远门的衣服匆匆地走出了公寓。她有些疑惑，抬头朝楼上看看，目光落在了天花板上。雪白的楼板上有一个红点，又一个红点，而且越来越大，她爬上桌子伸手一摸，是血！ “我把他杀了。”苔丝在将要启动的火车上找到了安吉尔，平静地把杀了亚雷克的事告诉了他。安吉尔望着她苍白的脸色和白衬裙底襟的血迹，万分激动地把她紧抱在怀中：“苔丝，我永远爱你，再也不离开你了。” 为了躲避追缉，他们在第二站便下了车。在僻幽处，他们发现了一座正待出租的大空宅，便破窗而入。第二天，酣睡中的安吉尔和苔丝被一阵响声惊醒。原来是看房老太婆发现了他们。于是，他们又开始逃跑。野外、狂风呼啸，豺狼嚎叫。荒野的尽头，有座庞大的祭坛遗迹，苔丝疲惫至极，躺在石阶上渐渐睡着了。远处，升起一片灰茫茫的雾，忽然，“得得”的马蹄声从四面八方朝他们包围过来，安吉尔眼看无法逃脱，便恳求警察让苔丝再躺一会儿。但苔丝醒了，她望了望警察，平静地说：“走吧。” 四名警察骑着马在荒野上慢慢地走着，中间是安吉尔和戴着手铐的苔丝。这时，在他们的身后，从神坛的竖柱之间冉冉升起一轮红日……,托马斯・哈代 ： 1840年6月2日生于英格兰的多塞特郡，1928年1月11日去世。他年轻时博览群书，一心想成为一个诗人。但是作为伦敦一位建筑师的助手，他学习和从事的是建筑，还获得过一次设计奖。他的小说结构的匀称和充实，恐怕多少要归功于他在建筑学上的训练。 他用了五年的时间，勤奋地写作诗歌，但在二十七岁时，毅然转向小说。两年后，他的第一篇短篇小说虽被采纳，但在乔治・梅雷迪斯的劝导下，他决定不发表。他的第一部小说《计出无奈》于1871年问世。 在此后的二十五年里，他发表了十四部小说和两本短篇小说集。 《绿林荫下》(1872)是他“在艺术上的精致完美所达到的最高峰。”在这部小说以及他的下一部小说《一双湛蓝的秋波》(1873)中，开始显露出深刻的讽刺笔调，这种笔调强有力地贯穿在哈代以后的全部作品中。 《远离尘嚣》(1874)是他的第一部受到欢迎的成功之作。从这篇小说可以看到哈代的非凡才能，他把对自然的描写作为他的人物的象征性的背景，成为他的故事情节的有机部分。这就是他称之为人物和环境小说的最早作品，其中包括《还乡》、名作《德伯家的苔丝》和《无名的裘德》。一直到他五十八岁时他的第一部诗集才出版，六十四岁时，他的巨著、史诗剧《列王》第一部震动了文坛。
